| TRAIN SET | Epoch [01/100], Step [0000/3466], Loss: 7.2185
| TRAIN SET | Epoch [02/100], Step [1500/3466], Loss: 2.2806
| TRAIN SET | Epoch [02/100], Step [1600/3466], Loss: 2.5752
| TRAIN SET | Epoch [02/100], Step [1700/3466], Loss: 2.4434
| TRAIN SET | Epoch [02/100], Step [1800/3466], Loss: 2.3440
| TRAIN SET | Epoch [02/100], Step [1900/3466], Loss: 2.5174
| TRAIN SET | Epoch [02/100], Step [2000/3466], Loss: 2.2982
| TRAIN SET | Epoch [02/100], Step [2100/3466], Loss: 2.3772
| TRAIN SET | Epoch [02/100], Step [2200/3466], Loss: 2.2620
| TRAIN SET | Epoch [02/100], Step [2300/3466], Loss: 2.2580
| TRAIN SET | Epoch [02/100], Step [2400/3466], Loss: 2.2533
| TRAIN SET | Epoch [02/100], Step [2500/3466], Loss: 2.1069
| TRAIN SET | Epoch [02/100], Step [2600/3466], Loss: 2.8065
| TRAIN SET | Epoch [02/100], Step [2700/3466], Loss: 2.5682
| TRAIN SET | Epoch [02/100], Step [2800/3466], Loss: 2.4203
| TRAIN SET | Epoch [02/100], Step [2900/3466], Loss: 2.4176
| TRAIN SET | Epoch [02/100], Step [3000/3466], Loss: 2.6662
| TRAIN SET | Epoch [02/100], Step [3100/3466], Loss: 2.2811
| TRAIN SET | Epoch [02/100], Step [3200/3466], Loss: 2.3247
| TRAIN SET | Epoch [02/100], Step [3300/3466], Loss: 2.4612
| TRAIN SET | Epoch [02/100], Step [3400/3466], Loss: 2.0950
| TRAIN SET | Epoch [02/100], Loss: 2.5328, Acc(Exp1): 0.5340, Acc(Exp2): 0.4994 

| VALID SET | Epoch [02/100], Step [0000/1674], Loss: 2.3550
| VALID SET | Epoch [02/100], Step [0100/1674], Loss: 2.3647
| VALID SET | Epoch [02/100], Step [0200/1674], Loss: 2.2653
| VALID SET | Epoch [02/100], Step [0300/1674], Loss: 2.5150
| VALID SET | Epoch [02/100], Step [0400/1674], Loss: 2.2691
| VALID SET | Epoch [02/100], Step [0500/1674], Loss: 2.4954
| VALID SET | Epoch [02/100], Step [0600/1674], Loss: 2.6240
| VALID SET | Epoch [02/100], Step [0700/1674], Loss: 2.2837
| VALID SET | Epoch [02/100], Step [0800/1674], Loss: 2.1815
| VALID SET | Epoch [02/100], Step [0900/1674], Loss: 2.3210
| VALID SET | Epoch [02/100], Step [1000/1674], Loss: 2.5395
| VALID SET | Epoch [02/100], Step [1100/1674], Loss: 2.5298
| VALID SET | Epoch [02/100], Step [1200/1674], Loss: 2.2604
| VALID SET | Epoch [02/100], Step [1300/1674], Loss: 2.0553
| VALID SET | Epoch [02/100], Step [1400/1674], Loss: 2.4236
| VALID SET | Epoch [02/100], Step [1500/1674], Loss: 2.1889
| VALID SET | Epoch [02/100], Step [1600/1674], Loss: 2.6359
| VALID SET | Epoch [02/100], Loss: 2.3252, Acc(Exp1): 0.5638, Acc(Exp2): 0.5299 

| TRAIN SET | Epoch [03/100], Step [0000/3466], Loss: 2.3616
| TRAIN SET | Epoch [03/100], Step [0100/3466], Loss: 2.4504
| TRAIN SET | Epoch [03/100], Step [0200/3466], Loss: 1.9918
| TRAIN SET | Epoch [03/100], Step [0300/3466], Loss: 2.1012
| TRAIN SET | Epoch [03/100], Step [0400/3466], Loss: 2.6656
| TRAIN SET | Epoch [03/100], Step [0500/3466], Loss: 2.2319
| TRAIN SET | Epoch [03/100], Step [0600/3466], Loss: 2.2945
| TRAIN SET | Epoch [03/100], Step [0700/3466], Loss: 2.3055
| TRAIN SET | Epoch [03/100], Step [0800/3466], Loss: 2.3072
| TRAIN SET | Epoch [03/100], Step [0900/3466], Loss: 2.2722
| TRAIN SET | Epoch [03/100], Step [1000/3466], Loss: 2.0551
| TRAIN SET | Epoch [03/100], Step [1100/3466], Loss: 2.5392
| TRAIN SET | Epoch [03/100], Step [1200/3466], Loss: 2.1532
| TRAIN SET | Epoch [03/100], Step [1300/3466], Loss: 2.1593
| TRAIN SET | Epoch [03/100], Step [1400/3466], Loss: 2.0299
| TRAIN SET | Epoch [03/100], Step [1500/3466], Loss: 2.3996
| TRAIN SET | Epoch [03/100], Step [1600/3466], Loss: 2.1485
| TRAIN SET | Epoch [03/100], Step [1700/3466], Loss: 2.2571
| TRAIN SET | Epoch [03/100], Step [1800/3466], Loss: 1.9416
| TRAIN SET | Epoch [03/100], Step [1900/3466], Loss: 2.1296
| TRAIN SET | Epoch [03/100], Step [2000/3466], Loss: 2.4100
| TRAIN SET | Epoch [03/100], Step [2100/3466], Loss: 2.2626
| TRAIN SET | Epoch [03/100], Step [2200/3466], Loss: 2.5776
| TRAIN SET | Epoch [03/100], Step [2300/3466], Loss: 2.3864
| TRAIN SET | Epoch [03/100], Step [2400/3466], Loss: 2.2790
| TRAIN SET | Epoch [03/100], Step [2500/3466], Loss: 2.1266
| TRAIN SET | Epoch [03/100], Step [2600/3466], Loss: 2.1462
| TRAIN SET | Epoch [03/100], Step [2700/3466], Loss: 2.1968
| TRAIN SET | Epoch [03/100], Step [2800/3466], Loss: 2.4712
| TRAIN SET | Epoch [03/100], Step [2900/3466], Loss: 2.0215
| TRAIN SET | Epoch [03/100], Step [3000/3466], Loss: 2.4490
| TRAIN SET | Epoch [03/100], Step [3100/3466], Loss: 2.4997
| TRAIN SET | Epoch [03/100], Step [3200/3466], Loss: 2.4432
| TRAIN SET | Epoch [03/100], Step [3300/3466], Loss: 1.9867
| TRAIN SET | Epoch [03/100], Step [3400/3466], Loss: 2.3062
| TRAIN SET | Epoch [03/100], Loss: 2.3116, Acc(Exp1): 0.5694, Acc(Exp2): 0.5351 

| VALID SET | Epoch [03/100], Step [0000/1674], Loss: 2.2424
| VALID SET | Epoch [03/100], Step [0100/1674], Loss: 1.8441
| VALID SET | Epoch [03/100], Step [0200/1674], Loss: 2.1616
| VALID SET | Epoch [03/100], Step [0300/1674], Loss: 2.1333
| VALID SET | Epoch [03/100], Step [0400/1674], Loss: 2.2528
| VALID SET | Epoch [03/100], Step [0500/1674], Loss: 2.1040
| VALID SET | Epoch [03/100], Step [0600/1674], Loss: 2.5249
| VALID SET | Epoch [03/100], Step [0700/1674], Loss: 2.3236
| VALID SET | Epoch [03/100], Step [0800/1674], Loss: 1.8833
| VALID SET | Epoch [03/100], Step [0900/1674], Loss: 2.3335
| VALID SET | Epoch [03/100], Step [1000/1674], Loss: 2.3144
| VALID SET | Epoch [03/100], Step [1100/1674], Loss: 2.2306
| VALID SET | Epoch [03/100], Step [1200/1674], Loss: 2.1931
| VALID SET | Epoch [03/100], Step [1300/1674], Loss: 2.1515
| VALID SET | Epoch [03/100], Step [1400/1674], Loss: 2.2902
| VALID SET | Epoch [03/100], Step [1500/1674], Loss: 2.4947
| VALID SET | Epoch [03/100], Step [1600/1674], Loss: 1.9796
| VALID SET | Epoch [03/100], Loss: 2.2181, Acc(Exp1): 0.5903, Acc(Exp2): 0.5568 

| TRAIN SET | Epoch [04/100], Step [0000/3466], Loss: 1.8691
| TRAIN SET | Epoch [04/100], Step [0100/3466], Loss: 1.9727
| TRAIN SET | Epoch [04/100], Step [0200/3466], Loss: 2.4019
| TRAIN SET | Epoch [04/100], Step [0300/3466], Loss: 2.0729
| TRAIN SET | Epoch [04/100], Step [0400/3466], Loss: 2.0443
| TRAIN SET | Epoch [04/100], Step [0500/3466], Loss: 2.4200
| TRAIN SET | Epoch [04/100], Step [0600/3466], Loss: 1.9965
| TRAIN SET | Epoch [04/100], Step [0700/3466], Loss: 1.9711
| TRAIN SET | Epoch [04/100], Step [0800/3466], Loss: 2.4092
| TRAIN SET | Epoch [04/100], Step [0900/3466], Loss: 2.0753
| TRAIN SET | Epoch [04/100], Step [1000/3466], Loss: 2.1833
| TRAIN SET | Epoch [04/100], Step [1100/3466], Loss: 2.6082
| TRAIN SET | Epoch [04/100], Step [1200/3466], Loss: 2.0170
| TRAIN SET | Epoch [04/100], Step [1300/3466], Loss: 2.4871
| TRAIN SET | Epoch [04/100], Step [1400/3466], Loss: 2.2429
| TRAIN SET | Epoch [04/100], Step [1500/3466], Loss: 2.3263
| TRAIN SET | Epoch [04/100], Step [1600/3466], Loss: 2.2613
| TRAIN SET | Epoch [04/100], Step [1700/3466], Loss: 2.1429
| TRAIN SET | Epoch [04/100], Step [1800/3466], Loss: 2.1345
| TRAIN SET | Epoch [04/100], Step [1900/3466], Loss: 2.2282
| TRAIN SET | Epoch [04/100], Step [2000/3466], Loss: 2.0490
| TRAIN SET | Epoch [04/100], Step [2100/3466], Loss: 2.0881
| TRAIN SET | Epoch [04/100], Step [2200/3466], Loss: 1.9068
| TRAIN SET | Epoch [04/100], Step [2300/3466], Loss: 2.3595
| TRAIN SET | Epoch [04/100], Step [2400/3466], Loss: 1.9457
| TRAIN SET | Epoch [04/100], Step [2500/3466], Loss: 2.1638
| TRAIN SET | Epoch [04/100], Step [2600/3466], Loss: 2.0052
| TRAIN SET | Epoch [04/100], Step [2700/3466], Loss: 2.4150
| TRAIN SET | Epoch [04/100], Step [2800/3466], Loss: 2.1282
| TRAIN SET | Epoch [04/100], Step [2900/3466], Loss: 2.1929
| TRAIN SET | Epoch [04/100], Step [3000/3466], Loss: 2.2363
| TRAIN SET | Epoch [04/100], Step [3100/3466], Loss: 2.4974
| TRAIN SET | Epoch [04/100], Step [3200/3466], Loss: 2.0486
| TRAIN SET | Epoch [04/100], Step [3300/3466], Loss: 2.3341
| TRAIN SET | Epoch [04/100], Step [3400/3466], Loss: 1.7839
| TRAIN SET | Epoch [04/100], Loss: 2.2044, Acc(Exp1): 0.5894, Acc(Exp2): 0.5550 

| VALID SET | Epoch [04/100], Step [0000/1674], Loss: 2.0939
| VALID SET | Epoch [04/100], Step [0100/1674], Loss: 1.8470
| VALID SET | Epoch [04/100], Step [0200/1674], Loss: 2.2168
| VALID SET | Epoch [04/100], Step [0300/1674], Loss: 1.9833
| VALID SET | Epoch [04/100], Step [0400/1674], Loss: 2.2656
| VALID SET | Epoch [04/100], Step [0500/1674], Loss: 2.1247
| VALID SET | Epoch [04/100], Step [0600/1674], Loss: 2.0479
| VALID SET | Epoch [04/100], Step [0700/1674], Loss: 1.9705
| VALID SET | Epoch [04/100], Step [0800/1674], Loss: 1.8296
| VALID SET | Epoch [04/100], Step [0900/1674], Loss: 2.1228
| VALID SET | Epoch [04/100], Step [1000/1674], Loss: 1.8943
| VALID SET | Epoch [04/100], Step [1100/1674], Loss: 2.3970
| VALID SET | Epoch [04/100], Step [1200/1674], Loss: 2.4226
| VALID SET | Epoch [04/100], Step [1300/1674], Loss: 1.9756
| VALID SET | Epoch [04/100], Step [1400/1674], Loss: 2.0795
| VALID SET | Epoch [04/100], Step [1500/1674], Loss: 2.1118
| VALID SET | Epoch [04/100], Step [1600/1674], Loss: 2.1245
| VALID SET | Epoch [04/100], Loss: 2.1546, Acc(Exp1): 0.6139, Acc(Exp2): 0.5801 

| TRAIN SET | Epoch [05/100], Step [0000/3466], Loss: 2.0931
| TRAIN SET | Epoch [05/100], Step [0100/3466], Loss: 1.8998
| TRAIN SET | Epoch [05/100], Step [0200/3466], Loss: 2.2144
| TRAIN SET | Epoch [05/100], Step [0300/3466], Loss: 2.3870
| TRAIN SET | Epoch [05/100], Step [0400/3466], Loss: 2.1160
| TRAIN SET | Epoch [05/100], Step [0500/3466], Loss: 1.9495
| TRAIN SET | Epoch [05/100], Step [0600/3466], Loss: 2.0797
| TRAIN SET | Epoch [05/100], Step [0700/3466], Loss: 2.1032
| TRAIN SET | Epoch [05/100], Step [0800/3466], Loss: 2.2731
| TRAIN SET | Epoch [05/100], Step [0900/3466], Loss: 2.5228
| TRAIN SET | Epoch [05/100], Step [1000/3466], Loss: 2.1780
| TRAIN SET | Epoch [05/100], Step [1100/3466], Loss: 2.0999
| TRAIN SET | Epoch [05/100], Step [1200/3466], Loss: 2.3615
| TRAIN SET | Epoch [05/100], Step [1300/3466], Loss: 1.7836
| TRAIN SET | Epoch [05/100], Step [1400/3466], Loss: 1.9315
| TRAIN SET | Epoch [05/100], Step [1500/3466], Loss: 2.1082
| TRAIN SET | Epoch [05/100], Step [1600/3466], Loss: 2.2489
| TRAIN SET | Epoch [05/100], Step [1700/3466], Loss: 2.2193
| TRAIN SET | Epoch [05/100], Step [1800/3466], Loss: 2.0787
| TRAIN SET | Epoch [05/100], Step [1900/3466], Loss: 2.1528
| TRAIN SET | Epoch [05/100], Step [2000/3466], Loss: 2.2255
| TRAIN SET | Epoch [05/100], Step [2100/3466], Loss: 2.0787
| TRAIN SET | Epoch [05/100], Step [2200/3466], Loss: 2.4559
| TRAIN SET | Epoch [05/100], Step [2300/3466], Loss: 2.2203
| TRAIN SET | Epoch [05/100], Step [2400/3466], Loss: 2.2890
| TRAIN SET | Epoch [05/100], Step [2500/3466], Loss: 2.2265
| TRAIN SET | Epoch [05/100], Step [2600/3466], Loss: 2.4357
| TRAIN SET | Epoch [05/100], Step [2700/3466], Loss: 2.0390
| TRAIN SET | Epoch [05/100], Step [2800/3466], Loss: 1.9644
| TRAIN SET | Epoch [05/100], Step [2900/3466], Loss: 2.1348
| TRAIN SET | Epoch [05/100], Step [3000/3466], Loss: 1.9063
| TRAIN SET | Epoch [05/100], Step [3100/3466], Loss: 2.0582
| TRAIN SET | Epoch [05/100], Step [3200/3466], Loss: 2.1745
| TRAIN SET | Epoch [05/100], Step [3300/3466], Loss: 1.8951
| TRAIN SET | Epoch [05/100], Step [3400/3466], Loss: 2.2657
| TRAIN SET | Epoch [05/100], Loss: 2.1387, Acc(Exp1): 0.6039, Acc(Exp2): 0.5691 

| VALID SET | Epoch [05/100], Step [0000/1674], Loss: 2.2938
| VALID SET | Epoch [05/100], Step [0100/1674], Loss: 2.4243
| VALID SET | Epoch [05/100], Step [0200/1674], Loss: 2.2132
| VALID SET | Epoch [05/100], Step [0300/1674], Loss: 2.3155
| VALID SET | Epoch [05/100], Step [0400/1674], Loss: 2.2453
| VALID SET | Epoch [05/100], Step [0500/1674], Loss: 2.2657
| VALID SET | Epoch [05/100], Step [0600/1674], Loss: 2.1847
| VALID SET | Epoch [05/100], Step [0700/1674], Loss: 2.1880
| VALID SET | Epoch [05/100], Step [0800/1674], Loss: 2.3914
| VALID SET | Epoch [05/100], Step [0900/1674], Loss: 1.9594
| VALID SET | Epoch [05/100], Step [1000/1674], Loss: 2.1193
| VALID SET | Epoch [05/100], Step [1100/1674], Loss: 1.9718
| VALID SET | Epoch [05/100], Step [1200/1674], Loss: 2.1316
| VALID SET | Epoch [05/100], Step [1300/1674], Loss: 2.1853
| VALID SET | Epoch [05/100], Step [1400/1674], Loss: 2.0186
| VALID SET | Epoch [05/100], Step [1500/1674], Loss: 2.2127
| VALID SET | Epoch [05/100], Step [1600/1674], Loss: 2.1511
| VALID SET | Epoch [05/100], Loss: 2.1256, Acc(Exp1): 0.6154, Acc(Exp2): 0.5811 

| TRAIN SET | Epoch [06/100], Step [0000/3466], Loss: 1.9165
| TRAIN SET | Epoch [06/100], Step [0100/3466], Loss: 2.4803
| TRAIN SET | Epoch [06/100], Step [0200/3466], Loss: 2.1405
| TRAIN SET | Epoch [06/100], Step [0300/3466], Loss: 2.3663
| TRAIN SET | Epoch [06/100], Step [0400/3466], Loss: 2.3454
| TRAIN SET | Epoch [06/100], Step [0500/3466], Loss: 2.0639
| TRAIN SET | Epoch [06/100], Step [0600/3466], Loss: 2.1454
| TRAIN SET | Epoch [06/100], Step [0700/3466], Loss: 2.1013
| TRAIN SET | Epoch [06/100], Step [0800/3466], Loss: 2.1994
| TRAIN SET | Epoch [06/100], Step [0900/3466], Loss: 1.7523
| TRAIN SET | Epoch [06/100], Step [1000/3466], Loss: 2.1871
| TRAIN SET | Epoch [06/100], Step [1100/3466], Loss: 2.1366
| TRAIN SET | Epoch [06/100], Step [1200/3466], Loss: 1.7420
| TRAIN SET | Epoch [06/100], Step [1300/3466], Loss: 1.9777
| TRAIN SET | Epoch [06/100], Step [1400/3466], Loss: 2.2629
| TRAIN SET | Epoch [06/100], Step [1500/3466], Loss: 2.1400
| TRAIN SET | Epoch [06/100], Step [1600/3466], Loss: 2.2025
| TRAIN SET | Epoch [06/100], Step [1700/3466], Loss: 2.1522
| TRAIN SET | Epoch [06/100], Step [1800/3466], Loss: 1.9302
| TRAIN SET | Epoch [06/100], Step [1900/3466], Loss: 1.9465
| TRAIN SET | Epoch [06/100], Step [2000/3466], Loss: 2.1693
| TRAIN SET | Epoch [06/100], Step [2100/3466], Loss: 1.7215
| TRAIN SET | Epoch [06/100], Step [2200/3466], Loss: 2.0791
| TRAIN SET | Epoch [06/100], Step [2300/3466], Loss: 2.1996
| TRAIN SET | Epoch [06/100], Step [2400/3466], Loss: 2.1464
| TRAIN SET | Epoch [06/100], Step [2500/3466], Loss: 2.0831
| TRAIN SET | Epoch [06/100], Step [2600/3466], Loss: 1.9603
| TRAIN SET | Epoch [06/100], Step [2700/3466], Loss: 1.8792
| TRAIN SET | Epoch [06/100], Step [2800/3466], Loss: 2.3836
| TRAIN SET | Epoch [06/100], Step [2900/3466], Loss: 2.2171
| TRAIN SET | Epoch [06/100], Step [3000/3466], Loss: 2.1268
| TRAIN SET | Epoch [06/100], Step [3100/3466], Loss: 2.2382
| TRAIN SET | Epoch [06/100], Step [3200/3466], Loss: 1.9151
| TRAIN SET | Epoch [06/100], Step [3300/3466], Loss: 1.9896
| TRAIN SET | Epoch [06/100], Step [3400/3466], Loss: 2.1269
| TRAIN SET | Epoch [06/100], Loss: 2.0902, Acc(Exp1): 0.6161, Acc(Exp2): 0.5812 

| VALID SET | Epoch [06/100], Step [0000/1674], Loss: 2.1840
| VALID SET | Epoch [06/100], Step [0100/1674], Loss: 2.0411
| VALID SET | Epoch [06/100], Step [0200/1674], Loss: 2.0112
| VALID SET | Epoch [06/100], Step [0300/1674], Loss: 2.0031
| VALID SET | Epoch [06/100], Step [0400/1674], Loss: 2.0922
| VALID SET | Epoch [06/100], Step [0500/1674], Loss: 2.2423
| VALID SET | Epoch [06/100], Step [0600/1674], Loss: 2.3013
| VALID SET | Epoch [06/100], Step [0700/1674], Loss: 2.0078
| VALID SET | Epoch [06/100], Step [0800/1674], Loss: 2.5159
| VALID SET | Epoch [06/100], Step [0900/1674], Loss: 2.1155
| VALID SET | Epoch [06/100], Step [1000/1674], Loss: 2.0020
| VALID SET | Epoch [06/100], Step [1100/1674], Loss: 2.0975
| VALID SET | Epoch [06/100], Step [1200/1674], Loss: 2.0145
| VALID SET | Epoch [06/100], Step [1300/1674], Loss: 1.9000
| VALID SET | Epoch [06/100], Step [1400/1674], Loss: 2.2957
| VALID SET | Epoch [06/100], Step [1500/1674], Loss: 2.1533
| VALID SET | Epoch [06/100], Step [1600/1674], Loss: 2.1170
| VALID SET | Epoch [06/100], Loss: 2.1035, Acc(Exp1): 0.6228, Acc(Exp2): 0.5873 

| TRAIN SET | Epoch [07/100], Step [0000/3466], Loss: 2.0584
| TRAIN SET | Epoch [07/100], Step [0100/3466], Loss: 2.0798
| TRAIN SET | Epoch [07/100], Step [0200/3466], Loss: 2.2199
| TRAIN SET | Epoch [07/100], Step [0300/3466], Loss: 2.1892
| TRAIN SET | Epoch [07/100], Step [0400/3466], Loss: 1.7900
| TRAIN SET | Epoch [07/100], Step [0500/3466], Loss: 2.2242
| TRAIN SET | Epoch [07/100], Step [0600/3466], Loss: 2.1457
| TRAIN SET | Epoch [07/100], Step [0700/3466], Loss: 2.0131
| TRAIN SET | Epoch [07/100], Step [0800/3466], Loss: 2.3950
| TRAIN SET | Epoch [07/100], Step [0900/3466], Loss: 2.1387
| TRAIN SET | Epoch [07/100], Step [1000/3466], Loss: 2.2281
| TRAIN SET | Epoch [07/100], Step [1100/3466], Loss: 1.9376
| TRAIN SET | Epoch [07/100], Step [1200/3466], Loss: 2.3172
| TRAIN SET | Epoch [07/100], Step [1300/3466], Loss: 2.0720
| TRAIN SET | Epoch [07/100], Step [1400/3466], Loss: 2.0513
| TRAIN SET | Epoch [07/100], Step [1500/3466], Loss: 2.1614
| TRAIN SET | Epoch [07/100], Step [1600/3466], Loss: 1.9129
| TRAIN SET | Epoch [07/100], Step [1700/3466], Loss: 2.1593
| TRAIN SET | Epoch [07/100], Step [1800/3466], Loss: 1.7135
| TRAIN SET | Epoch [07/100], Step [1900/3466], Loss: 1.8126
| TRAIN SET | Epoch [07/100], Step [2000/3466], Loss: 1.8844
| TRAIN SET | Epoch [07/100], Step [2100/3466], Loss: 2.0021
| TRAIN SET | Epoch [07/100], Step [2200/3466], Loss: 1.8926
| TRAIN SET | Epoch [07/100], Step [2300/3466], Loss: 1.6909
| TRAIN SET | Epoch [07/100], Step [2400/3466], Loss: 1.7948
| TRAIN SET | Epoch [07/100], Step [2500/3466], Loss: 2.1514
| TRAIN SET | Epoch [07/100], Step [2600/3466], Loss: 2.0865
| TRAIN SET | Epoch [07/100], Step [2700/3466], Loss: 1.7256
| TRAIN SET | Epoch [07/100], Step [2800/3466], Loss: 2.0048
| TRAIN SET | Epoch [07/100], Step [2900/3466], Loss: 1.7954
| TRAIN SET | Epoch [07/100], Step [3000/3466], Loss: 1.9439
| TRAIN SET | Epoch [07/100], Step [3100/3466], Loss: 1.8997
| TRAIN SET | Epoch [07/100], Step [3200/3466], Loss: 2.2034
| TRAIN SET | Epoch [07/100], Step [3300/3466], Loss: 2.3209
| TRAIN SET | Epoch [07/100], Step [3400/3466], Loss: 2.0787
| TRAIN SET | Epoch [07/100], Loss: 2.0478, Acc(Exp1): 0.6234, Acc(Exp2): 0.5883 

| VALID SET | Epoch [07/100], Step [0000/1674], Loss: 2.0966
| VALID SET | Epoch [07/100], Step [0100/1674], Loss: 2.1607
| VALID SET | Epoch [07/100], Step [0200/1674], Loss: 2.0604
| VALID SET | Epoch [07/100], Step [0300/1674], Loss: 2.0898
| VALID SET | Epoch [07/100], Step [0400/1674], Loss: 2.0748
| VALID SET | Epoch [07/100], Step [0500/1674], Loss: 2.0030
| VALID SET | Epoch [07/100], Step [0600/1674], Loss: 2.0657
| VALID SET | Epoch [07/100], Step [0700/1674], Loss: 2.0086
| VALID SET | Epoch [07/100], Step [0800/1674], Loss: 2.2181
| VALID SET | Epoch [07/100], Step [0900/1674], Loss: 2.0585
| VALID SET | Epoch [07/100], Step [1000/1674], Loss: 1.9912
| VALID SET | Epoch [07/100], Step [1100/1674], Loss: 1.8532
| VALID SET | Epoch [07/100], Step [1200/1674], Loss: 2.2438
| VALID SET | Epoch [07/100], Step [1300/1674], Loss: 2.2357
| VALID SET | Epoch [07/100], Step [1400/1674], Loss: 2.0403
| VALID SET | Epoch [07/100], Step [1500/1674], Loss: 2.0933
