| TRAIN SET | Epoch [01/100], Step [0000/3466], Loss: 7.1428
| TRAIN SET | Epoch [01/100], Step [1300/3466], Loss: 5.3220
| TRAIN SET | Epoch [01/100], Step [1400/3466], Loss: 5.0445
| TRAIN SET | Epoch [01/100], Step [1500/3466], Loss: 5.2693
| TRAIN SET | Epoch [01/100], Step [1600/3466], Loss: 5.0480
| TRAIN SET | Epoch [01/100], Step [1700/3466], Loss: 5.2976
| TRAIN SET | Epoch [01/100], Step [1800/3466], Loss: 5.8463
| TRAIN SET | Epoch [01/100], Step [1900/3466], Loss: 5.0587
| TRAIN SET | Epoch [01/100], Step [2000/3466], Loss: 4.7334
| TRAIN SET | Epoch [01/100], Step [2100/3466], Loss: 5.1695
| TRAIN SET | Epoch [01/100], Step [2200/3466], Loss: 4.8762
| TRAIN SET | Epoch [01/100], Step [2300/3466], Loss: 4.7612
| TRAIN SET | Epoch [01/100], Step [2400/3466], Loss: 5.1957
| TRAIN SET | Epoch [01/100], Step [2500/3466], Loss: 4.9657
| TRAIN SET | Epoch [01/100], Step [2600/3466], Loss: 4.5866
| TRAIN SET | Epoch [01/100], Step [2700/3466], Loss: 5.8334
| TRAIN SET | Epoch [01/100], Step [2800/3466], Loss: 5.2458
| TRAIN SET | Epoch [01/100], Step [2900/3466], Loss: 5.5623
| TRAIN SET | Epoch [01/100], Step [3000/3466], Loss: 5.4160
| TRAIN SET | Epoch [01/100], Step [3100/3466], Loss: 5.1844
| TRAIN SET | Epoch [01/100], Step [3200/3466], Loss: 5.6985
| TRAIN SET | Epoch [01/100], Step [3300/3466], Loss: 5.4354
| TRAIN SET | Epoch [01/100], Step [3400/3466], Loss: 5.5865
| TRAIN SET | Epoch [01/100], Loss: 5.2342, Acc(Exp1): 0.4038 Acc(Exp2): 0.4026 

| VALID SET | Epoch [01/100], Step [0000/1674], Loss: 4.8755
| VALID SET | Epoch [01/100], Step [0100/1674], Loss: 6.3254
| VALID SET | Epoch [01/100], Step [0200/1674], Loss: 5.2557
| VALID SET | Epoch [01/100], Step [0300/1674], Loss: 5.0617
| VALID SET | Epoch [01/100], Step [0400/1674], Loss: 5.2037
| VALID SET | Epoch [01/100], Step [0500/1674], Loss: 5.3078
| VALID SET | Epoch [01/100], Step [0600/1674], Loss: 5.0492
| VALID SET | Epoch [01/100], Step [0700/1674], Loss: 4.5641
| VALID SET | Epoch [01/100], Step [0800/1674], Loss: 5.2008
| VALID SET | Epoch [01/100], Step [0900/1674], Loss: 5.0455
| VALID SET | Epoch [01/100], Step [1000/1674], Loss: 5.1533
| VALID SET | Epoch [01/100], Step [1100/1674], Loss: 4.9060
| VALID SET | Epoch [01/100], Step [1200/1674], Loss: 5.0512
| VALID SET | Epoch [01/100], Step [1300/1674], Loss: 5.1143
| VALID SET | Epoch [01/100], Step [1400/1674], Loss: 4.4000
| VALID SET | Epoch [01/100], Step [1500/1674], Loss: 4.5069
| VALID SET | Epoch [01/100], Step [1600/1674], Loss: 4.4867
| VALID SET | Epoch [01/100], Loss: 4.9758, Acc(Exp1): 0.4352 Acc(Exp2): 0.435 

| TRAIN SET | Epoch [02/100], Step [0000/3466], Loss: 5.0330
| TRAIN SET | Epoch [02/100], Step [0100/3466], Loss: 5.7706
| TRAIN SET | Epoch [02/100], Step [0200/3466], Loss: 4.7716
| TRAIN SET | Epoch [02/100], Step [0300/3466], Loss: 4.9037
| TRAIN SET | Epoch [02/100], Step [0400/3466], Loss: 5.5079
| TRAIN SET | Epoch [02/100], Step [0500/3466], Loss: 5.3360
| TRAIN SET | Epoch [02/100], Step [0600/3466], Loss: 5.5629
| TRAIN SET | Epoch [02/100], Step [0700/3466], Loss: 5.5344
| TRAIN SET | Epoch [02/100], Step [0800/3466], Loss: 5.3092
| TRAIN SET | Epoch [02/100], Step [0900/3466], Loss: 5.5266
| TRAIN SET | Epoch [02/100], Step [1000/3466], Loss: 5.2732
| TRAIN SET | Epoch [02/100], Step [1100/3466], Loss: 4.7096
| TRAIN SET | Epoch [02/100], Step [1200/3466], Loss: 4.9562
| TRAIN SET | Epoch [02/100], Step [1300/3466], Loss: 4.2265
| TRAIN SET | Epoch [02/100], Step [1400/3466], Loss: 4.2737
| TRAIN SET | Epoch [02/100], Step [1500/3466], Loss: 4.4697
| TRAIN SET | Epoch [02/100], Step [1600/3466], Loss: 3.8919
| TRAIN SET | Epoch [02/100], Step [1700/3466], Loss: 4.0701
| TRAIN SET | Epoch [02/100], Step [1800/3466], Loss: 4.9057
| TRAIN SET | Epoch [02/100], Step [1900/3466], Loss: 4.0640
| TRAIN SET | Epoch [02/100], Step [2000/3466], Loss: 3.8540
| TRAIN SET | Epoch [02/100], Step [2100/3466], Loss: 3.8387
| TRAIN SET | Epoch [02/100], Step [2200/3466], Loss: 4.1968
| TRAIN SET | Epoch [02/100], Step [2300/3466], Loss: 4.4564
| TRAIN SET | Epoch [02/100], Step [2400/3466], Loss: 3.8273
| TRAIN SET | Epoch [02/100], Step [2500/3466], Loss: 4.5844
| TRAIN SET | Epoch [02/100], Step [2600/3466], Loss: 4.0132
| TRAIN SET | Epoch [02/100], Step [2700/3466], Loss: 3.8605
| TRAIN SET | Epoch [02/100], Step [2800/3466], Loss: 3.8770
| TRAIN SET | Epoch [02/100], Step [2900/3466], Loss: 3.8488
| TRAIN SET | Epoch [02/100], Step [3000/3466], Loss: 3.8796
| TRAIN SET | Epoch [02/100], Step [3100/3466], Loss: 4.6806
| TRAIN SET | Epoch [02/100], Step [3200/3466], Loss: 3.2139
| TRAIN SET | Epoch [02/100], Step [3300/3466], Loss: 3.7742
| TRAIN SET | Epoch [02/100], Step [3400/3466], Loss: 3.4988
| TRAIN SET | Epoch [02/100], Loss: 4.5893, Acc(Exp1): 0.4663 Acc(Exp2): 0.4554 

| VALID SET | Epoch [02/100], Step [0000/1674], Loss: 4.1633
| VALID SET | Epoch [02/100], Step [0100/1674], Loss: 3.9247
| VALID SET | Epoch [02/100], Step [0200/1674], Loss: 4.3188
| VALID SET | Epoch [02/100], Step [0300/1674], Loss: 3.8306
| VALID SET | Epoch [02/100], Step [0400/1674], Loss: 3.4339
| VALID SET | Epoch [02/100], Step [0500/1674], Loss: 3.3708
| VALID SET | Epoch [02/100], Step [0600/1674], Loss: 3.1475
| VALID SET | Epoch [02/100], Step [0700/1674], Loss: 3.2762
| VALID SET | Epoch [02/100], Step [0800/1674], Loss: 3.3226
| VALID SET | Epoch [02/100], Step [0900/1674], Loss: 3.5123
| VALID SET | Epoch [02/100], Step [1000/1674], Loss: 4.5503
| VALID SET | Epoch [02/100], Step [1100/1674], Loss: 3.4637
| VALID SET | Epoch [02/100], Step [1200/1674], Loss: 3.7697
| VALID SET | Epoch [02/100], Step [1300/1674], Loss: 3.8325
| VALID SET | Epoch [02/100], Step [1400/1674], Loss: 3.9975
| VALID SET | Epoch [02/100], Step [1500/1674], Loss: 3.1752
| VALID SET | Epoch [02/100], Step [1600/1674], Loss: 3.8006
| VALID SET | Epoch [02/100], Loss: 3.6705, Acc(Exp1): 0.5333 Acc(Exp2): 0.4994 

| TRAIN SET | Epoch [03/100], Step [0000/3466], Loss: 4.3970
| TRAIN SET | Epoch [03/100], Step [0100/3466], Loss: 4.5303
| TRAIN SET | Epoch [03/100], Step [0200/3466], Loss: 4.2729
| TRAIN SET | Epoch [03/100], Step [0300/3466], Loss: 3.9375
| TRAIN SET | Epoch [03/100], Step [0400/3466], Loss: 3.8663
| TRAIN SET | Epoch [03/100], Step [0500/3466], Loss: 3.7554
| TRAIN SET | Epoch [03/100], Step [0600/3466], Loss: 4.1596
| TRAIN SET | Epoch [03/100], Step [0700/3466], Loss: 3.8455
| TRAIN SET | Epoch [03/100], Step [0800/3466], Loss: 3.7587
| TRAIN SET | Epoch [03/100], Step [0900/3466], Loss: 4.0889
| TRAIN SET | Epoch [03/100], Step [1000/3466], Loss: 3.9208
| TRAIN SET | Epoch [03/100], Step [1100/3466], Loss: 4.2174
| TRAIN SET | Epoch [03/100], Step [1200/3466], Loss: 3.7028
| TRAIN SET | Epoch [03/100], Step [1300/3466], Loss: 3.5264
| TRAIN SET | Epoch [03/100], Step [1400/3466], Loss: 3.8569
| TRAIN SET | Epoch [03/100], Step [1500/3466], Loss: 4.0002
| TRAIN SET | Epoch [03/100], Step [1600/3466], Loss: 3.6595
| TRAIN SET | Epoch [03/100], Step [1700/3466], Loss: 4.2122
| TRAIN SET | Epoch [03/100], Step [1800/3466], Loss: 3.8262
| TRAIN SET | Epoch [03/100], Step [1900/3466], Loss: 3.9531
| TRAIN SET | Epoch [03/100], Step [2000/3466], Loss: 3.7676
| TRAIN SET | Epoch [03/100], Step [2100/3466], Loss: 3.3600
| TRAIN SET | Epoch [03/100], Step [2200/3466], Loss: 4.1067
| TRAIN SET | Epoch [03/100], Step [2300/3466], Loss: 3.3387
| TRAIN SET | Epoch [03/100], Step [2400/3466], Loss: 3.8158
| TRAIN SET | Epoch [03/100], Step [2500/3466], Loss: 3.6213
| TRAIN SET | Epoch [03/100], Step [2600/3466], Loss: 3.4719
| TRAIN SET | Epoch [03/100], Step [2700/3466], Loss: 3.2902
| TRAIN SET | Epoch [03/100], Step [2800/3466], Loss: 3.7173
| TRAIN SET | Epoch [03/100], Step [2900/3466], Loss: 3.4419
| TRAIN SET | Epoch [03/100], Step [3000/3466], Loss: 4.0286
| TRAIN SET | Epoch [03/100], Step [3100/3466], Loss: 3.4972
| TRAIN SET | Epoch [03/100], Step [3200/3466], Loss: 3.4431
| TRAIN SET | Epoch [03/100], Step [3300/3466], Loss: 3.9739
| TRAIN SET | Epoch [03/100], Step [3400/3466], Loss: 4.0329
| TRAIN SET | Epoch [03/100], Loss: 3.7839, Acc(Exp1): 0.5258 Acc(Exp2): 0.5037 

| VALID SET | Epoch [03/100], Step [0000/1674], Loss: 3.4245
| VALID SET | Epoch [03/100], Step [0100/1674], Loss: 3.3700
| VALID SET | Epoch [03/100], Step [0200/1674], Loss: 3.2069
| VALID SET | Epoch [03/100], Step [0300/1674], Loss: 3.3393
| VALID SET | Epoch [03/100], Step [0400/1674], Loss: 3.5008
| VALID SET | Epoch [03/100], Step [0500/1674], Loss: 3.2612
| VALID SET | Epoch [03/100], Step [0600/1674], Loss: 3.2107
| VALID SET | Epoch [03/100], Step [0700/1674], Loss: 4.0972
| VALID SET | Epoch [03/100], Step [0800/1674], Loss: 3.0256
| VALID SET | Epoch [03/100], Step [0900/1674], Loss: 3.1812
| VALID SET | Epoch [03/100], Step [1000/1674], Loss: 3.1696
| VALID SET | Epoch [03/100], Step [1100/1674], Loss: 3.3139
| VALID SET | Epoch [03/100], Step [1200/1674], Loss: 3.5813
| VALID SET | Epoch [03/100], Step [1300/1674], Loss: 3.3899
| VALID SET | Epoch [03/100], Step [1400/1674], Loss: 3.2235
| VALID SET | Epoch [03/100], Step [1500/1674], Loss: 2.6438
| VALID SET | Epoch [03/100], Step [1600/1674], Loss: 3.4374
| VALID SET | Epoch [03/100], Loss: 3.2843, Acc(Exp1): 0.5626 Acc(Exp2): 0.5306 

| TRAIN SET | Epoch [04/100], Step [0000/3466], Loss: 3.9155
| TRAIN SET | Epoch [04/100], Step [0100/3466], Loss: 3.7778
| TRAIN SET | Epoch [04/100], Step [0200/3466], Loss: 3.5764
| TRAIN SET | Epoch [04/100], Step [0300/3466], Loss: 3.4835
| TRAIN SET | Epoch [04/100], Step [0400/3466], Loss: 3.5150
| TRAIN SET | Epoch [04/100], Step [0500/3466], Loss: 3.4589
| TRAIN SET | Epoch [04/100], Step [0600/3466], Loss: 3.3299
| TRAIN SET | Epoch [04/100], Step [0700/3466], Loss: 4.0576
| TRAIN SET | Epoch [04/100], Step [0800/3466], Loss: 3.6572
| TRAIN SET | Epoch [04/100], Step [0900/3466], Loss: 3.4781
| TRAIN SET | Epoch [04/100], Step [1000/3466], Loss: 3.3276
| TRAIN SET | Epoch [04/100], Step [1100/3466], Loss: 3.0751
| TRAIN SET | Epoch [04/100], Step [1200/3466], Loss: 4.2026
| TRAIN SET | Epoch [04/100], Step [1300/3466], Loss: 3.1471
| TRAIN SET | Epoch [04/100], Step [1400/3466], Loss: 3.6623
| TRAIN SET | Epoch [04/100], Step [1500/3466], Loss: 3.7524
| TRAIN SET | Epoch [04/100], Step [1600/3466], Loss: 3.6391
| TRAIN SET | Epoch [04/100], Step [1700/3466], Loss: 3.4796
| TRAIN SET | Epoch [04/100], Step [1800/3466], Loss: 3.6419
| TRAIN SET | Epoch [04/100], Step [1900/3466], Loss: 3.7392
| TRAIN SET | Epoch [04/100], Step [2000/3466], Loss: 3.8565
| TRAIN SET | Epoch [04/100], Step [2100/3466], Loss: 3.7068
| TRAIN SET | Epoch [04/100], Step [2200/3466], Loss: 3.1383
| TRAIN SET | Epoch [04/100], Step [2300/3466], Loss: 3.9186
| TRAIN SET | Epoch [04/100], Step [2400/3466], Loss: 3.5337
| TRAIN SET | Epoch [04/100], Step [2500/3466], Loss: 3.9520
| TRAIN SET | Epoch [04/100], Step [2600/3466], Loss: 3.6758
| TRAIN SET | Epoch [04/100], Step [2700/3466], Loss: 2.9089
| TRAIN SET | Epoch [04/100], Step [2800/3466], Loss: 3.4305
| TRAIN SET | Epoch [04/100], Step [2900/3466], Loss: 3.5828
| TRAIN SET | Epoch [04/100], Step [3000/3466], Loss: 3.1508
| TRAIN SET | Epoch [04/100], Step [3100/3466], Loss: 4.1213
| TRAIN SET | Epoch [04/100], Step [3200/3466], Loss: 3.1651
| TRAIN SET | Epoch [04/100], Step [3300/3466], Loss: 3.2790
| TRAIN SET | Epoch [04/100], Step [3400/3466], Loss: 3.0266
| TRAIN SET | Epoch [04/100], Loss: 3.5442, Acc(Exp1): 0.5477 Acc(Exp2): 0.5238 

| VALID SET | Epoch [04/100], Step [0000/1674], Loss: 2.8940
| VALID SET | Epoch [04/100], Step [0100/1674], Loss: 3.2573
| VALID SET | Epoch [04/100], Step [0200/1674], Loss: 3.2434
| VALID SET | Epoch [04/100], Step [0300/1674], Loss: 3.3778
| VALID SET | Epoch [04/100], Step [0400/1674], Loss: 3.0506
| VALID SET | Epoch [04/100], Step [0500/1674], Loss: 2.4258
| VALID SET | Epoch [04/100], Step [0600/1674], Loss: 3.4344
| VALID SET | Epoch [04/100], Step [0700/1674], Loss: 2.7055
| VALID SET | Epoch [04/100], Step [0800/1674], Loss: 2.9301
| VALID SET | Epoch [04/100], Step [0900/1674], Loss: 3.3872
| VALID SET | Epoch [04/100], Step [1000/1674], Loss: 3.1714
| VALID SET | Epoch [04/100], Step [1100/1674], Loss: 3.1405
| VALID SET | Epoch [04/100], Step [1200/1674], Loss: 3.1720
| VALID SET | Epoch [04/100], Step [1300/1674], Loss: 2.9350
| VALID SET | Epoch [04/100], Step [1400/1674], Loss: 3.4258
| VALID SET | Epoch [04/100], Step [1500/1674], Loss: 2.7995
| VALID SET | Epoch [04/100], Step [1600/1674], Loss: 2.8404
| VALID SET | Epoch [04/100], Loss: 3.0832, Acc(Exp1): 0.5854 Acc(Exp2): 0.5523 

| TRAIN SET | Epoch [05/100], Step [0000/3466], Loss: 3.5929
| TRAIN SET | Epoch [05/100], Step [0100/3466], Loss: 3.5504
| TRAIN SET | Epoch [05/100], Step [0200/3466], Loss: 2.9666
| TRAIN SET | Epoch [05/100], Step [0300/3466], Loss: 3.0470
| TRAIN SET | Epoch [05/100], Step [0400/3466], Loss: 3.3607
| TRAIN SET | Epoch [05/100], Step [0500/3466], Loss: 3.7974
| TRAIN SET | Epoch [05/100], Step [0600/3466], Loss: 3.2159
| TRAIN SET | Epoch [05/100], Step [0700/3466], Loss: 3.7004
| TRAIN SET | Epoch [05/100], Step [0800/3466], Loss: 3.5828
| TRAIN SET | Epoch [05/100], Step [0900/3466], Loss: 3.2582
| TRAIN SET | Epoch [05/100], Step [1000/3466], Loss: 3.1158
| TRAIN SET | Epoch [05/100], Step [1100/3466], Loss: 3.2344
| TRAIN SET | Epoch [05/100], Step [1200/3466], Loss: 2.7610
| TRAIN SET | Epoch [05/100], Step [1300/3466], Loss: 3.2453
| TRAIN SET | Epoch [05/100], Step [1400/3466], Loss: 3.5001
| TRAIN SET | Epoch [05/100], Step [1500/3466], Loss: 3.4867
| TRAIN SET | Epoch [05/100], Step [1600/3466], Loss: 3.3451
| TRAIN SET | Epoch [05/100], Step [1700/3466], Loss: 3.7832
| TRAIN SET | Epoch [05/100], Step [1800/3466], Loss: 3.7000
| TRAIN SET | Epoch [05/100], Step [1900/3466], Loss: 3.1495
| TRAIN SET | Epoch [05/100], Step [2000/3466], Loss: 3.3962
| TRAIN SET | Epoch [05/100], Step [2100/3466], Loss: 4.5374
| TRAIN SET | Epoch [05/100], Step [2200/3466], Loss: 3.3172
| TRAIN SET | Epoch [05/100], Step [2300/3466], Loss: 3.1695
| TRAIN SET | Epoch [05/100], Step [2400/3466], Loss: 3.5642
| TRAIN SET | Epoch [05/100], Step [2500/3466], Loss: 3.7544
| TRAIN SET | Epoch [05/100], Step [2600/3466], Loss: 3.6698
| TRAIN SET | Epoch [05/100], Step [2700/3466], Loss: 3.6268
| TRAIN SET | Epoch [05/100], Step [2800/3466], Loss: 3.3334
| TRAIN SET | Epoch [05/100], Step [2900/3466], Loss: 3.7679
| TRAIN SET | Epoch [05/100], Step [3000/3466], Loss: 3.1368
| TRAIN SET | Epoch [05/100], Step [3100/3466], Loss: 3.5423
| TRAIN SET | Epoch [05/100], Step [3200/3466], Loss: 3.3252
| TRAIN SET | Epoch [05/100], Step [3300/3466], Loss: 2.9409
| TRAIN SET | Epoch [05/100], Step [3400/3466], Loss: 3.1580
| TRAIN SET | Epoch [05/100], Loss: 3.3970, Acc(Exp1): 0.5618 Acc(Exp2): 0.537 

| VALID SET | Epoch [05/100], Step [0000/1674], Loss: 2.8493
| VALID SET | Epoch [05/100], Step [0100/1674], Loss: 2.8335
| VALID SET | Epoch [05/100], Step [0200/1674], Loss: 2.7922
| VALID SET | Epoch [05/100], Step [0300/1674], Loss: 2.6606
| VALID SET | Epoch [05/100], Step [0400/1674], Loss: 2.7365
| VALID SET | Epoch [05/100], Step [0500/1674], Loss: 3.0460
| VALID SET | Epoch [05/100], Step [0600/1674], Loss: 3.0054
| VALID SET | Epoch [05/100], Step [0700/1674], Loss: 2.8386
| VALID SET | Epoch [05/100], Step [0800/1674], Loss: 3.0578
| VALID SET | Epoch [05/100], Step [0900/1674], Loss: 3.4297
| VALID SET | Epoch [05/100], Step [1000/1674], Loss: 3.3679
| VALID SET | Epoch [05/100], Step [1100/1674], Loss: 2.8077
| VALID SET | Epoch [05/100], Step [1200/1674], Loss: 2.9597
| VALID SET | Epoch [05/100], Step [1300/1674], Loss: 2.9138
| VALID SET | Epoch [05/100], Step [1400/1674], Loss: 2.9480
| VALID SET | Epoch [05/100], Step [1500/1674], Loss: 2.8894
| VALID SET | Epoch [05/100], Step [1600/1674], Loss: 3.2035
| VALID SET | Epoch [05/100], Loss: 3.0236, Acc(Exp1): 0.5977 Acc(Exp2): 0.564 

| TRAIN SET | Epoch [06/100], Step [0000/3466], Loss: 3.5078
| TRAIN SET | Epoch [06/100], Step [0100/3466], Loss: 2.9787
| TRAIN SET | Epoch [06/100], Step [0200/3466], Loss: 3.2052
| TRAIN SET | Epoch [06/100], Step [0300/3466], Loss: 3.1915
| TRAIN SET | Epoch [06/100], Step [0400/3466], Loss: 3.2550
| TRAIN SET | Epoch [06/100], Step [0500/3466], Loss: 3.0812
| TRAIN SET | Epoch [06/100], Step [0600/3466], Loss: 3.7667
| TRAIN SET | Epoch [06/100], Step [0700/3466], Loss: 3.1842
| TRAIN SET | Epoch [06/100], Step [0800/3466], Loss: 2.8181
| TRAIN SET | Epoch [06/100], Step [0900/3466], Loss: 3.1924
| TRAIN SET | Epoch [06/100], Step [1000/3466], Loss: 3.1975
| TRAIN SET | Epoch [06/100], Step [1100/3466], Loss: 3.7028
| TRAIN SET | Epoch [06/100], Step [1200/3466], Loss: 3.1059
| TRAIN SET | Epoch [06/100], Step [1300/3466], Loss: 3.5584
| TRAIN SET | Epoch [06/100], Step [1400/3466], Loss: 2.8064
| TRAIN SET | Epoch [06/100], Step [1500/3466], Loss: 3.4043
| TRAIN SET | Epoch [06/100], Step [1600/3466], Loss: 3.5506
| TRAIN SET | Epoch [06/100], Step [1700/3466], Loss: 3.7829
| TRAIN SET | Epoch [06/100], Step [1800/3466], Loss: 3.5066
| TRAIN SET | Epoch [06/100], Step [1900/3466], Loss: 3.3514
| TRAIN SET | Epoch [06/100], Step [2000/3466], Loss: 2.9930
| TRAIN SET | Epoch [06/100], Step [2100/3466], Loss: 3.2780
| TRAIN SET | Epoch [06/100], Step [2200/3466], Loss: 3.3681
| TRAIN SET | Epoch [06/100], Step [2300/3466], Loss: 3.3238
| TRAIN SET | Epoch [06/100], Step [2400/3466], Loss: 3.5333
| TRAIN SET | Epoch [06/100], Step [2500/3466], Loss: 3.0681
| TRAIN SET | Epoch [06/100], Step [2600/3466], Loss: 3.1099
| TRAIN SET | Epoch [06/100], Step [2700/3466], Loss: 3.6237
| TRAIN SET | Epoch [06/100], Step [2800/3466], Loss: 3.4437
| TRAIN SET | Epoch [06/100], Step [2900/3466], Loss: 3.1603
| TRAIN SET | Epoch [06/100], Step [3000/3466], Loss: 3.0341
| TRAIN SET | Epoch [06/100], Step [3100/3466], Loss: 3.2346
| TRAIN SET | Epoch [06/100], Step [3200/3466], Loss: 3.1885
| TRAIN SET | Epoch [06/100], Step [3300/3466], Loss: 3.5128
| TRAIN SET | Epoch [06/100], Step [3400/3466], Loss: 3.9847
| TRAIN SET | Epoch [06/100], Loss: 3.2632, Acc(Exp1): 0.5742 Acc(Exp2): 0.5482 

| VALID SET | Epoch [06/100], Step [0000/1674], Loss: 2.9064
| VALID SET | Epoch [06/100], Step [0100/1674], Loss: 3.0421
| VALID SET | Epoch [06/100], Step [0200/1674], Loss: 3.0607
| VALID SET | Epoch [06/100], Step [0300/1674], Loss: 2.6556
| VALID SET | Epoch [06/100], Step [0400/1674], Loss: 2.7001
| VALID SET | Epoch [06/100], Step [0500/1674], Loss: 3.2031
| VALID SET | Epoch [06/100], Step [0600/1674], Loss: 2.5907
| VALID SET | Epoch [06/100], Step [0700/1674], Loss: 2.6539
| VALID SET | Epoch [06/100], Step [0800/1674], Loss: 2.7165
| VALID SET | Epoch [06/100], Step [0900/1674], Loss: 2.9318
| VALID SET | Epoch [06/100], Step [1000/1674], Loss: 3.4279
| VALID SET | Epoch [06/100], Step [1100/1674], Loss: 3.2237
| VALID SET | Epoch [06/100], Step [1200/1674], Loss: 2.8651
| VALID SET | Epoch [06/100], Step [1300/1674], Loss: 2.3435
| VALID SET | Epoch [06/100], Step [1400/1674], Loss: 2.9782
| VALID SET | Epoch [06/100], Step [1500/1674], Loss: 2.7127
| VALID SET | Epoch [06/100], Step [1600/1674], Loss: 2.7032
| VALID SET | Epoch [06/100], Loss: 2.9043, Acc(Exp1): 0.603 Acc(Exp2): 0.5671 

| TRAIN SET | Epoch [07/100], Step [0000/3466], Loss: 3.2117
| TRAIN SET | Epoch [07/100], Step [0100/3466], Loss: 2.8796
| TRAIN SET | Epoch [07/100], Step [0200/3466], Loss: 3.2168
| TRAIN SET | Epoch [07/100], Step [0300/3466], Loss: 2.7407
| TRAIN SET | Epoch [07/100], Step [0400/3466], Loss: 3.1105
| TRAIN SET | Epoch [07/100], Step [0500/3466], Loss: 2.6698
| TRAIN SET | Epoch [07/100], Step [0600/3466], Loss: 2.4924
| TRAIN SET | Epoch [07/100], Step [0700/3466], Loss: 3.5002
| TRAIN SET | Epoch [07/100], Step [0800/3466], Loss: 3.1152
| TRAIN SET | Epoch [07/100], Step [0900/3466], Loss: 3.2600
| TRAIN SET | Epoch [07/100], Step [1000/3466], Loss: 2.9593
| TRAIN SET | Epoch [07/100], Step [1100/3466], Loss: 3.2603
| TRAIN SET | Epoch [07/100], Step [1200/3466], Loss: 3.1961
| TRAIN SET | Epoch [07/100], Step [1300/3466], Loss: 3.6982
| TRAIN SET | Epoch [07/100], Step [1400/3466], Loss: 3.2225
| TRAIN SET | Epoch [07/100], Step [1500/3466], Loss: 3.5064
| TRAIN SET | Epoch [07/100], Step [1600/3466], Loss: 3.1179
