| TRAIN SET | Epoch [01/100], Step [0000/3466], Loss: 7.0565
| TRAIN SET | Epoch [02/100], Step [0800/3466], Loss: 2.6912
| TRAIN SET | Epoch [02/100], Step [0900/3466], Loss: 2.6032
| TRAIN SET | Epoch [02/100], Step [1000/3466], Loss: 2.9552
| TRAIN SET | Epoch [02/100], Step [1100/3466], Loss: 2.1998
| TRAIN SET | Epoch [02/100], Step [1200/3466], Loss: 2.6775
| TRAIN SET | Epoch [02/100], Step [1300/3466], Loss: 2.7651
| TRAIN SET | Epoch [02/100], Step [1400/3466], Loss: 2.7968
| TRAIN SET | Epoch [02/100], Step [1500/3466], Loss: 2.9723
| TRAIN SET | Epoch [02/100], Step [1600/3466], Loss: 2.6901
| TRAIN SET | Epoch [02/100], Step [1700/3466], Loss: 2.5861
| TRAIN SET | Epoch [02/100], Step [1800/3466], Loss: 2.3911
| TRAIN SET | Epoch [02/100], Step [1900/3466], Loss: 2.2978
| TRAIN SET | Epoch [02/100], Step [2000/3466], Loss: 2.4979
| TRAIN SET | Epoch [02/100], Step [2100/3466], Loss: 2.4519
| TRAIN SET | Epoch [02/100], Step [2200/3466], Loss: 2.2461
| TRAIN SET | Epoch [02/100], Step [2300/3466], Loss: 2.1938
| TRAIN SET | Epoch [02/100], Step [2400/3466], Loss: 2.5613
| TRAIN SET | Epoch [02/100], Step [2500/3466], Loss: 2.5721
| TRAIN SET | Epoch [02/100], Step [2600/3466], Loss: 2.4963
| TRAIN SET | Epoch [02/100], Step [2700/3466], Loss: 2.2118
| TRAIN SET | Epoch [02/100], Step [2800/3466], Loss: 2.5470
| TRAIN SET | Epoch [02/100], Step [2900/3466], Loss: 2.0508
| TRAIN SET | Epoch [02/100], Step [3000/3466], Loss: 2.0930
| TRAIN SET | Epoch [02/100], Step [3100/3466], Loss: 2.7206
| TRAIN SET | Epoch [02/100], Step [3200/3466], Loss: 2.5613
| TRAIN SET | Epoch [02/100], Step [3300/3466], Loss: 2.2703
| TRAIN SET | Epoch [02/100], Step [3400/3466], Loss: 2.1463
| TRAIN SET | Epoch [02/100], Loss: 2.5769, Acc(Exp1): 0.5294, Acc(Exp2): 0.4956 

| VALID SET | Epoch [02/100], Step [0000/1674], Loss: 2.7779
| VALID SET | Epoch [02/100], Step [0100/1674], Loss: 2.3825
| VALID SET | Epoch [02/100], Step [0200/1674], Loss: 2.6893
| VALID SET | Epoch [02/100], Step [0300/1674], Loss: 2.1348
| VALID SET | Epoch [02/100], Step [0400/1674], Loss: 2.2688
| VALID SET | Epoch [02/100], Step [0500/1674], Loss: 2.7278
| VALID SET | Epoch [02/100], Step [0600/1674], Loss: 2.0431
| VALID SET | Epoch [02/100], Step [0700/1674], Loss: 2.2517
| VALID SET | Epoch [02/100], Step [0800/1674], Loss: 2.1924
| VALID SET | Epoch [02/100], Step [0900/1674], Loss: 2.1848
| VALID SET | Epoch [02/100], Step [1000/1674], Loss: 2.5252
| VALID SET | Epoch [02/100], Step [1100/1674], Loss: 2.5252
| VALID SET | Epoch [02/100], Step [1200/1674], Loss: 2.5575
| VALID SET | Epoch [02/100], Step [1300/1674], Loss: 2.4324
| VALID SET | Epoch [02/100], Step [1400/1674], Loss: 2.5311
| VALID SET | Epoch [02/100], Step [1500/1674], Loss: 2.4912
| VALID SET | Epoch [02/100], Step [1600/1674], Loss: 2.1124
| VALID SET | Epoch [02/100], Loss: 2.3643, Acc(Exp1): 0.5626, Acc(Exp2): 0.5270 

| TRAIN SET | Epoch [03/100], Step [0000/3466], Loss: 2.5395
| TRAIN SET | Epoch [03/100], Step [0100/3466], Loss: 2.1592
| TRAIN SET | Epoch [03/100], Step [0200/3466], Loss: 2.5261
| TRAIN SET | Epoch [03/100], Step [0300/3466], Loss: 2.2576
| TRAIN SET | Epoch [03/100], Step [0400/3466], Loss: 2.7496
| TRAIN SET | Epoch [03/100], Step [0500/3466], Loss: 2.2700
| TRAIN SET | Epoch [03/100], Step [0600/3466], Loss: 2.5766
| TRAIN SET | Epoch [03/100], Step [0700/3466], Loss: 2.4251
| TRAIN SET | Epoch [03/100], Step [0800/3466], Loss: 2.4018
| TRAIN SET | Epoch [03/100], Step [0900/3466], Loss: 2.2140
| TRAIN SET | Epoch [03/100], Step [1000/3466], Loss: 2.6544
| TRAIN SET | Epoch [03/100], Step [1100/3466], Loss: 2.1723
| TRAIN SET | Epoch [03/100], Step [1200/3466], Loss: 2.5411
| TRAIN SET | Epoch [03/100], Step [1300/3466], Loss: 2.3598
| TRAIN SET | Epoch [03/100], Step [1400/3466], Loss: 2.0626
| TRAIN SET | Epoch [03/100], Step [1500/3466], Loss: 2.2187
| TRAIN SET | Epoch [03/100], Step [1600/3466], Loss: 2.1972
| TRAIN SET | Epoch [03/100], Step [1700/3466], Loss: 2.4937
| TRAIN SET | Epoch [03/100], Step [1800/3466], Loss: 2.4652
| TRAIN SET | Epoch [03/100], Step [1900/3466], Loss: 2.0266
| TRAIN SET | Epoch [03/100], Step [2000/3466], Loss: 2.6109
| TRAIN SET | Epoch [03/100], Step [2100/3466], Loss: 2.3879
| TRAIN SET | Epoch [03/100], Step [2200/3466], Loss: 2.0927
| TRAIN SET | Epoch [03/100], Step [2300/3466], Loss: 2.1293
| TRAIN SET | Epoch [03/100], Step [2400/3466], Loss: 2.1257
| TRAIN SET | Epoch [03/100], Step [2500/3466], Loss: 2.4660
| TRAIN SET | Epoch [03/100], Step [2600/3466], Loss: 2.3521
| TRAIN SET | Epoch [03/100], Step [2700/3466], Loss: 2.4174
| TRAIN SET | Epoch [03/100], Step [2800/3466], Loss: 2.2816
| TRAIN SET | Epoch [03/100], Step [2900/3466], Loss: 2.2355
| TRAIN SET | Epoch [03/100], Step [3000/3466], Loss: 2.2210
| TRAIN SET | Epoch [03/100], Step [3100/3466], Loss: 2.1228
| TRAIN SET | Epoch [03/100], Step [3200/3466], Loss: 2.3027
| TRAIN SET | Epoch [03/100], Step [3300/3466], Loss: 2.1562
| TRAIN SET | Epoch [03/100], Step [3400/3466], Loss: 2.0331
| TRAIN SET | Epoch [03/100], Loss: 2.3268, Acc(Exp1): 0.5670, Acc(Exp2): 0.5328 

| VALID SET | Epoch [03/100], Step [0000/1674], Loss: 2.2420
| VALID SET | Epoch [03/100], Step [0100/1674], Loss: 1.9353
| VALID SET | Epoch [03/100], Step [0200/1674], Loss: 2.2662
| VALID SET | Epoch [03/100], Step [0300/1674], Loss: 2.3330
| VALID SET | Epoch [03/100], Step [0400/1674], Loss: 2.7231
| VALID SET | Epoch [03/100], Step [0500/1674], Loss: 2.3140
| VALID SET | Epoch [03/100], Step [0600/1674], Loss: 2.2727
| VALID SET | Epoch [03/100], Step [0700/1674], Loss: 2.1587
| VALID SET | Epoch [03/100], Step [0800/1674], Loss: 2.0137
| VALID SET | Epoch [03/100], Step [0900/1674], Loss: 2.5949
| VALID SET | Epoch [03/100], Step [1000/1674], Loss: 2.2647
| VALID SET | Epoch [03/100], Step [1100/1674], Loss: 2.5537
| VALID SET | Epoch [03/100], Step [1200/1674], Loss: 2.2807
| VALID SET | Epoch [03/100], Step [1300/1674], Loss: 1.9949
| VALID SET | Epoch [03/100], Step [1400/1674], Loss: 1.9424
| VALID SET | Epoch [03/100], Step [1500/1674], Loss: 2.3931
| VALID SET | Epoch [03/100], Step [1600/1674], Loss: 2.4705
| VALID SET | Epoch [03/100], Loss: 2.2385, Acc(Exp1): 0.5880, Acc(Exp2): 0.5514 

| TRAIN SET | Epoch [04/100], Step [0000/3466], Loss: 2.5722
| TRAIN SET | Epoch [04/100], Step [0100/3466], Loss: 2.1475
| TRAIN SET | Epoch [04/100], Step [0200/3466], Loss: 2.3528
| TRAIN SET | Epoch [04/100], Step [0300/3466], Loss: 2.4261
| TRAIN SET | Epoch [04/100], Step [0400/3466], Loss: 2.0541
| TRAIN SET | Epoch [04/100], Step [0500/3466], Loss: 2.1831
| TRAIN SET | Epoch [04/100], Step [0600/3466], Loss: 2.0729
| TRAIN SET | Epoch [04/100], Step [0700/3466], Loss: 2.2574
| TRAIN SET | Epoch [04/100], Step [0800/3466], Loss: 2.7363
| TRAIN SET | Epoch [04/100], Step [0900/3466], Loss: 2.0119
| TRAIN SET | Epoch [04/100], Step [1000/3466], Loss: 2.0543
| TRAIN SET | Epoch [04/100], Step [1100/3466], Loss: 2.2917
| TRAIN SET | Epoch [04/100], Step [1200/3466], Loss: 2.1595
| TRAIN SET | Epoch [04/100], Step [1300/3466], Loss: 2.1266
| TRAIN SET | Epoch [04/100], Step [1400/3466], Loss: 2.2462
| TRAIN SET | Epoch [04/100], Step [1500/3466], Loss: 2.1887
| TRAIN SET | Epoch [04/100], Step [1600/3466], Loss: 2.2611
| TRAIN SET | Epoch [04/100], Step [1700/3466], Loss: 2.2742
| TRAIN SET | Epoch [04/100], Step [1800/3466], Loss: 1.9468
| TRAIN SET | Epoch [04/100], Step [1900/3466], Loss: 2.3238
| TRAIN SET | Epoch [04/100], Step [2000/3466], Loss: 2.3930
| TRAIN SET | Epoch [04/100], Step [2100/3466], Loss: 2.1488
| TRAIN SET | Epoch [04/100], Step [2200/3466], Loss: 2.2340
| TRAIN SET | Epoch [04/100], Step [2300/3466], Loss: 2.1285
| TRAIN SET | Epoch [04/100], Step [2400/3466], Loss: 2.3234
| TRAIN SET | Epoch [04/100], Step [2500/3466], Loss: 1.8197
| TRAIN SET | Epoch [04/100], Step [2600/3466], Loss: 2.2209
| TRAIN SET | Epoch [04/100], Step [2700/3466], Loss: 1.8779
| TRAIN SET | Epoch [04/100], Step [2800/3466], Loss: 2.5131
| TRAIN SET | Epoch [04/100], Step [2900/3466], Loss: 1.9806
| TRAIN SET | Epoch [04/100], Step [3000/3466], Loss: 2.4769
| TRAIN SET | Epoch [04/100], Step [3100/3466], Loss: 2.2235
| TRAIN SET | Epoch [04/100], Step [3200/3466], Loss: 2.0884
| TRAIN SET | Epoch [04/100], Step [3300/3466], Loss: 2.2845
| TRAIN SET | Epoch [04/100], Step [3400/3466], Loss: 2.5300
| TRAIN SET | Epoch [04/100], Loss: 2.2187, Acc(Exp1): 0.5856, Acc(Exp2): 0.5512 

| VALID SET | Epoch [04/100], Step [0000/1674], Loss: 2.2542
| VALID SET | Epoch [04/100], Step [0100/1674], Loss: 2.2265
| VALID SET | Epoch [04/100], Step [0200/1674], Loss: 2.3561
| VALID SET | Epoch [04/100], Step [0300/1674], Loss: 2.5484
| VALID SET | Epoch [04/100], Step [0400/1674], Loss: 1.9754
| VALID SET | Epoch [04/100], Step [0500/1674], Loss: 2.3105
| VALID SET | Epoch [04/100], Step [0600/1674], Loss: 2.1748
| VALID SET | Epoch [04/100], Step [0700/1674], Loss: 2.0838
| VALID SET | Epoch [04/100], Step [0800/1674], Loss: 2.1952
| VALID SET | Epoch [04/100], Step [0900/1674], Loss: 2.1752
| VALID SET | Epoch [04/100], Step [1000/1674], Loss: 1.9125
| VALID SET | Epoch [04/100], Step [1100/1674], Loss: 2.2944
| VALID SET | Epoch [04/100], Step [1200/1674], Loss: 2.2953
| VALID SET | Epoch [04/100], Step [1300/1674], Loss: 2.1117
| VALID SET | Epoch [04/100], Step [1400/1674], Loss: 2.0846
| VALID SET | Epoch [04/100], Step [1500/1674], Loss: 2.3296
| VALID SET | Epoch [04/100], Step [1600/1674], Loss: 2.2411
| VALID SET | Epoch [04/100], Loss: 2.2025, Acc(Exp1): 0.5864, Acc(Exp2): 0.5501 

| TRAIN SET | Epoch [05/100], Step [0000/3466], Loss: 2.4278
| TRAIN SET | Epoch [05/100], Step [0100/3466], Loss: 2.4956
| TRAIN SET | Epoch [05/100], Step [0200/3466], Loss: 1.9815
| TRAIN SET | Epoch [05/100], Step [0300/3466], Loss: 2.1922
| TRAIN SET | Epoch [05/100], Step [0400/3466], Loss: 2.4127
| TRAIN SET | Epoch [05/100], Step [0500/3466], Loss: 2.0356
| TRAIN SET | Epoch [05/100], Step [0600/3466], Loss: 2.0475
| TRAIN SET | Epoch [05/100], Step [0700/3466], Loss: 2.4470
| TRAIN SET | Epoch [05/100], Step [0800/3466], Loss: 1.9134
| TRAIN SET | Epoch [05/100], Step [0900/3466], Loss: 2.0947
| TRAIN SET | Epoch [05/100], Step [1000/3466], Loss: 2.0971
| TRAIN SET | Epoch [05/100], Step [1100/3466], Loss: 1.8535
| TRAIN SET | Epoch [05/100], Step [1200/3466], Loss: 2.4164
| TRAIN SET | Epoch [05/100], Step [1300/3466], Loss: 2.4556
| TRAIN SET | Epoch [05/100], Step [1400/3466], Loss: 2.0431
| TRAIN SET | Epoch [05/100], Step [1500/3466], Loss: 2.0825
| TRAIN SET | Epoch [05/100], Step [1600/3466], Loss: 2.0437
| TRAIN SET | Epoch [05/100], Step [1700/3466], Loss: 2.0751
| TRAIN SET | Epoch [05/100], Step [1800/3466], Loss: 1.9812
| TRAIN SET | Epoch [05/100], Step [1900/3466], Loss: 1.7490
| TRAIN SET | Epoch [05/100], Step [2000/3466], Loss: 2.2402
| TRAIN SET | Epoch [05/100], Step [2100/3466], Loss: 2.1302
| TRAIN SET | Epoch [05/100], Step [2200/3466], Loss: 2.2259
| TRAIN SET | Epoch [05/100], Step [2300/3466], Loss: 1.9570
| TRAIN SET | Epoch [05/100], Step [2400/3466], Loss: 2.3095
| TRAIN SET | Epoch [05/100], Step [2500/3466], Loss: 2.2009
| TRAIN SET | Epoch [05/100], Step [2600/3466], Loss: 2.2152
| TRAIN SET | Epoch [05/100], Step [2700/3466], Loss: 1.9099
| TRAIN SET | Epoch [05/100], Step [2800/3466], Loss: 2.2151
| TRAIN SET | Epoch [05/100], Step [2900/3466], Loss: 2.4172
| TRAIN SET | Epoch [05/100], Step [3000/3466], Loss: 1.8415
| TRAIN SET | Epoch [05/100], Step [3100/3466], Loss: 2.2629
| TRAIN SET | Epoch [05/100], Step [3200/3466], Loss: 2.1695
| TRAIN SET | Epoch [05/100], Step [3300/3466], Loss: 1.8837
| TRAIN SET | Epoch [05/100], Step [3400/3466], Loss: 2.0091
| TRAIN SET | Epoch [05/100], Loss: 2.1497, Acc(Exp1): 0.5995, Acc(Exp2): 0.5648 

| VALID SET | Epoch [05/100], Step [0000/1674], Loss: 1.7468
| VALID SET | Epoch [05/100], Step [0100/1674], Loss: 2.2374
| VALID SET | Epoch [05/100], Step [0200/1674], Loss: 1.8543
| VALID SET | Epoch [05/100], Step [0300/1674], Loss: 2.3515
| VALID SET | Epoch [05/100], Step [0400/1674], Loss: 2.5100
| VALID SET | Epoch [05/100], Step [0500/1674], Loss: 2.0181
| VALID SET | Epoch [05/100], Step [0600/1674], Loss: 2.2441
| VALID SET | Epoch [05/100], Step [0700/1674], Loss: 2.2714
| VALID SET | Epoch [05/100], Step [0800/1674], Loss: 1.9939
| VALID SET | Epoch [05/100], Step [0900/1674], Loss: 2.6512
| VALID SET | Epoch [05/100], Step [1000/1674], Loss: 2.1913
| VALID SET | Epoch [05/100], Step [1100/1674], Loss: 2.5128
| VALID SET | Epoch [05/100], Step [1200/1674], Loss: 2.2276
| VALID SET | Epoch [05/100], Step [1300/1674], Loss: 2.0453
| VALID SET | Epoch [05/100], Step [1400/1674], Loss: 2.0130
| VALID SET | Epoch [05/100], Step [1500/1674], Loss: 2.1371
| VALID SET | Epoch [05/100], Step [1600/1674], Loss: 2.3156
| VALID SET | Epoch [05/100], Loss: 2.1439, Acc(Exp1): 0.6072, Acc(Exp2): 0.5707 

| TRAIN SET | Epoch [06/100], Step [0000/3466], Loss: 2.0292
| TRAIN SET | Epoch [06/100], Step [0100/3466], Loss: 2.0018
| TRAIN SET | Epoch [06/100], Step [0200/3466], Loss: 1.8747
| TRAIN SET | Epoch [06/100], Step [0300/3466], Loss: 2.1181
| TRAIN SET | Epoch [06/100], Step [0400/3466], Loss: 2.2249
| TRAIN SET | Epoch [06/100], Step [0500/3466], Loss: 2.0970
| TRAIN SET | Epoch [06/100], Step [0600/3466], Loss: 1.8372
| TRAIN SET | Epoch [06/100], Step [0700/3466], Loss: 1.8441
| TRAIN SET | Epoch [06/100], Step [0800/3466], Loss: 2.1816
| TRAIN SET | Epoch [06/100], Step [0900/3466], Loss: 2.0514
| TRAIN SET | Epoch [06/100], Step [1000/3466], Loss: 2.3494
| TRAIN SET | Epoch [06/100], Step [1100/3466], Loss: 2.0311
| TRAIN SET | Epoch [06/100], Step [1200/3466], Loss: 2.1658
| TRAIN SET | Epoch [06/100], Step [1300/3466], Loss: 2.0018
| TRAIN SET | Epoch [06/100], Step [1400/3466], Loss: 2.0633
| TRAIN SET | Epoch [06/100], Step [1500/3466], Loss: 1.8735
| TRAIN SET | Epoch [06/100], Step [1600/3466], Loss: 2.2473
| TRAIN SET | Epoch [06/100], Step [1700/3466], Loss: 1.9811
| TRAIN SET | Epoch [06/100], Step [1800/3466], Loss: 1.9653
| TRAIN SET | Epoch [06/100], Step [1900/3466], Loss: 2.3247
| TRAIN SET | Epoch [06/100], Step [2000/3466], Loss: 2.1856
| TRAIN SET | Epoch [06/100], Step [2100/3466], Loss: 1.9678
| TRAIN SET | Epoch [06/100], Step [2200/3466], Loss: 1.9339
| TRAIN SET | Epoch [06/100], Step [2300/3466], Loss: 2.0829
| TRAIN SET | Epoch [06/100], Step [2400/3466], Loss: 2.2181
| TRAIN SET | Epoch [06/100], Step [2500/3466], Loss: 2.0919
| TRAIN SET | Epoch [06/100], Step [2600/3466], Loss: 2.1544
| TRAIN SET | Epoch [06/100], Step [2700/3466], Loss: 2.4874
| TRAIN SET | Epoch [06/100], Step [2800/3466], Loss: 2.0029
| TRAIN SET | Epoch [06/100], Step [2900/3466], Loss: 2.0105
| TRAIN SET | Epoch [06/100], Step [3000/3466], Loss: 1.9279
| TRAIN SET | Epoch [06/100], Step [3100/3466], Loss: 1.9935
| TRAIN SET | Epoch [06/100], Step [3200/3466], Loss: 2.0207
| TRAIN SET | Epoch [06/100], Step [3300/3466], Loss: 2.1069
| TRAIN SET | Epoch [06/100], Step [3400/3466], Loss: 1.8860
| TRAIN SET | Epoch [06/100], Loss: 2.0974, Acc(Exp1): 0.6097, Acc(Exp2): 0.5749 

| VALID SET | Epoch [06/100], Step [0000/1674], Loss: 1.9084
| VALID SET | Epoch [06/100], Step [0100/1674], Loss: 2.2457
| VALID SET | Epoch [06/100], Step [0200/1674], Loss: 2.1339
| VALID SET | Epoch [06/100], Step [0300/1674], Loss: 2.0719
| VALID SET | Epoch [06/100], Step [0400/1674], Loss: 1.8423
| VALID SET | Epoch [06/100], Step [0500/1674], Loss: 1.8082
| VALID SET | Epoch [06/100], Step [0600/1674], Loss: 2.3593
| VALID SET | Epoch [06/100], Step [0700/1674], Loss: 1.9316
| VALID SET | Epoch [06/100], Step [0800/1674], Loss: 1.9399
| VALID SET | Epoch [06/100], Step [0900/1674], Loss: 2.0522
| VALID SET | Epoch [06/100], Step [1000/1674], Loss: 2.4378
| VALID SET | Epoch [06/100], Step [1100/1674], Loss: 1.9498
| VALID SET | Epoch [06/100], Step [1200/1674], Loss: 1.8936
| VALID SET | Epoch [06/100], Step [1300/1674], Loss: 2.3316
| VALID SET | Epoch [06/100], Step [1400/1674], Loss: 2.4635
| VALID SET | Epoch [06/100], Step [1500/1674], Loss: 1.9529
| VALID SET | Epoch [06/100], Step [1600/1674], Loss: 1.8021
| VALID SET | Epoch [06/100], Loss: 2.1223, Acc(Exp1): 0.6189, Acc(Exp2): 0.5834 

| TRAIN SET | Epoch [07/100], Step [0000/3466], Loss: 1.9100
| TRAIN SET | Epoch [07/100], Step [0100/3466], Loss: 1.6376
| TRAIN SET | Epoch [07/100], Step [0200/3466], Loss: 1.7952
| TRAIN SET | Epoch [07/100], Step [0300/3466], Loss: 1.7238
| TRAIN SET | Epoch [07/100], Step [0400/3466], Loss: 2.0067
| TRAIN SET | Epoch [07/100], Step [0500/3466], Loss: 1.8700
| TRAIN SET | Epoch [07/100], Step [0600/3466], Loss: 1.9872
| TRAIN SET | Epoch [07/100], Step [0700/3466], Loss: 2.1482
| TRAIN SET | Epoch [07/100], Step [0800/3466], Loss: 2.1817
| TRAIN SET | Epoch [07/100], Step [0900/3466], Loss: 2.1106
| TRAIN SET | Epoch [07/100], Step [1000/3466], Loss: 2.1387
| TRAIN SET | Epoch [07/100], Step [1100/3466], Loss: 1.7019
| TRAIN SET | Epoch [07/100], Step [1200/3466], Loss: 1.8757
| TRAIN SET | Epoch [07/100], Step [1300/3466], Loss: 2.1441
| TRAIN SET | Epoch [07/100], Step [1400/3466], Loss: 2.0986
| TRAIN SET | Epoch [07/100], Step [1500/3466], Loss: 1.6703
| TRAIN SET | Epoch [07/100], Step [1600/3466], Loss: 2.3243
| TRAIN SET | Epoch [07/100], Step [1700/3466], Loss: 1.8958
| TRAIN SET | Epoch [07/100], Step [1800/3466], Loss: 1.8768
| TRAIN SET | Epoch [07/100], Step [1900/3466], Loss: 2.3837
| TRAIN SET | Epoch [07/100], Step [2000/3466], Loss: 2.3968
| TRAIN SET | Epoch [07/100], Step [2100/3466], Loss: 2.2867
| TRAIN SET | Epoch [07/100], Step [2200/3466], Loss: 2.1901
| TRAIN SET | Epoch [07/100], Step [2300/3466], Loss: 2.2698
| TRAIN SET | Epoch [07/100], Step [2400/3466], Loss: 2.2727
| TRAIN SET | Epoch [07/100], Step [2500/3466], Loss: 2.3720
| TRAIN SET | Epoch [07/100], Step [2600/3466], Loss: 2.1563
| TRAIN SET | Epoch [07/100], Step [2700/3466], Loss: 1.9251
| TRAIN SET | Epoch [07/100], Step [2800/3466], Loss: 1.8393
| TRAIN SET | Epoch [07/100], Step [2900/3466], Loss: 1.9708
| TRAIN SET | Epoch [07/100], Step [3000/3466], Loss: 1.8109
| TRAIN SET | Epoch [07/100], Step [3100/3466], Loss: 1.8975
| TRAIN SET | Epoch [07/100], Step [3200/3466], Loss: 2.5152
| TRAIN SET | Epoch [07/100], Step [3300/3466], Loss: 2.0966
| TRAIN SET | Epoch [07/100], Step [3400/3466], Loss: 2.1282
| TRAIN SET | Epoch [07/100], Loss: 2.0610, Acc(Exp1): 0.6179, Acc(Exp2): 0.5828 

| VALID SET | Epoch [07/100], Step [0000/1674], Loss: 2.1632
| VALID SET | Epoch [07/100], Step [0100/1674], Loss: 1.9418
| VALID SET | Epoch [07/100], Step [0200/1674], Loss: 2.0955
| VALID SET | Epoch [07/100], Step [0300/1674], Loss: 2.1936
| VALID SET | Epoch [07/100], Step [0400/1674], Loss: 2.1607
| VALID SET | Epoch [07/100], Step [0500/1674], Loss: 1.9211
| VALID SET | Epoch [07/100], Step [0600/1674], Loss: 1.7658
| VALID SET | Epoch [07/100], Step [0700/1674], Loss: 2.1483
| VALID SET | Epoch [07/100], Step [0800/1674], Loss: 2.1737
| VALID SET | Epoch [07/100], Step [0900/1674], Loss: 1.7819
| VALID SET | Epoch [07/100], Step [1000/1674], Loss: 2.1924
| VALID SET | Epoch [07/100], Step [1100/1674], Loss: 1.6812
| VALID SET | Epoch [07/100], Step [1200/1674], Loss: 1.8889
| VALID SET | Epoch [07/100], Step [1300/1674], Loss: 2.3622
| VALID SET | Epoch [07/100], Step [1400/1674], Loss: 1.7267
| VALID SET | Epoch [07/100], Step [1500/1674], Loss: 1.8267
