| TRAIN SET | Epoch [01/100], Step [0000/3466], Loss: 7.7785
| TRAIN SET | Epoch [04/100], Step [0400/3466], Loss: 2.1031
| TRAIN SET | Epoch [04/100], Step [0500/3466], Loss: 2.0308
| TRAIN SET | Epoch [04/100], Step [0600/3466], Loss: 2.3802
| TRAIN SET | Epoch [04/100], Step [0700/3466], Loss: 1.8300
| TRAIN SET | Epoch [04/100], Step [0800/3466], Loss: 2.5454
| TRAIN SET | Epoch [04/100], Step [0900/3466], Loss: 2.0336
| TRAIN SET | Epoch [04/100], Step [1000/3466], Loss: 2.5457
| TRAIN SET | Epoch [04/100], Step [1100/3466], Loss: 2.3325
| TRAIN SET | Epoch [04/100], Step [1200/3466], Loss: 2.3370
| TRAIN SET | Epoch [04/100], Step [1300/3466], Loss: 2.0418
| TRAIN SET | Epoch [04/100], Step [1400/3466], Loss: 2.3876
| TRAIN SET | Epoch [04/100], Step [1500/3466], Loss: 2.2495
| TRAIN SET | Epoch [04/100], Step [1600/3466], Loss: 2.2230
| TRAIN SET | Epoch [04/100], Step [1700/3466], Loss: 2.3585
| TRAIN SET | Epoch [04/100], Step [1800/3466], Loss: 2.2367
| TRAIN SET | Epoch [04/100], Step [1900/3466], Loss: 2.3227
| TRAIN SET | Epoch [04/100], Step [2000/3466], Loss: 2.3914
| TRAIN SET | Epoch [04/100], Step [2100/3466], Loss: 2.6208
| TRAIN SET | Epoch [04/100], Step [2200/3466], Loss: 2.4394
| TRAIN SET | Epoch [04/100], Step [2300/3466], Loss: 2.1635
| TRAIN SET | Epoch [04/100], Step [2400/3466], Loss: 2.2512
| TRAIN SET | Epoch [04/100], Step [2500/3466], Loss: 2.1017
| TRAIN SET | Epoch [04/100], Step [2600/3466], Loss: 1.9579
| TRAIN SET | Epoch [04/100], Step [2700/3466], Loss: 3.0076
| TRAIN SET | Epoch [04/100], Step [2800/3466], Loss: 2.1549
| TRAIN SET | Epoch [04/100], Step [2900/3466], Loss: 1.8886
| TRAIN SET | Epoch [04/100], Step [3000/3466], Loss: 2.2166
| TRAIN SET | Epoch [04/100], Step [3100/3466], Loss: 2.2607
| TRAIN SET | Epoch [04/100], Step [3200/3466], Loss: 2.2514
| TRAIN SET | Epoch [04/100], Step [3300/3466], Loss: 2.0315
| TRAIN SET | Epoch [04/100], Step [3400/3466], Loss: 2.1051
| TRAIN SET | Epoch [04/100], Loss: 2.2452, Acc(Exp1): 0.5604, Acc(Exp2): 0.5260 

| VALID SET | Epoch [04/100], Step [0000/1674], Loss: 2.2962
| VALID SET | Epoch [04/100], Step [0100/1674], Loss: 1.9001
| VALID SET | Epoch [04/100], Step [0200/1674], Loss: 1.8943
| VALID SET | Epoch [04/100], Step [0300/1674], Loss: 2.2796
| VALID SET | Epoch [04/100], Step [0400/1674], Loss: 2.0109
| VALID SET | Epoch [04/100], Step [0500/1674], Loss: 2.2832
| VALID SET | Epoch [04/100], Step [0600/1674], Loss: 2.0680
| VALID SET | Epoch [04/100], Step [0700/1674], Loss: 2.4137
| VALID SET | Epoch [04/100], Step [0800/1674], Loss: 2.1677
| VALID SET | Epoch [04/100], Step [0900/1674], Loss: 2.2929
| VALID SET | Epoch [04/100], Step [1000/1674], Loss: 2.0517
| VALID SET | Epoch [04/100], Step [1100/1674], Loss: 2.3555
| VALID SET | Epoch [04/100], Step [1200/1674], Loss: 2.3166
| VALID SET | Epoch [04/100], Step [1300/1674], Loss: 2.1024
| VALID SET | Epoch [04/100], Step [1400/1674], Loss: 2.1948
| VALID SET | Epoch [04/100], Step [1500/1674], Loss: 2.0141
| VALID SET | Epoch [04/100], Step [1600/1674], Loss: 2.1910
| VALID SET | Epoch [04/100], Loss: 2.2087, Acc(Exp1): 0.5701, Acc(Exp2): 0.5306 

| TRAIN SET | Epoch [05/100], Step [0000/3466], Loss: 2.0128
| TRAIN SET | Epoch [05/100], Step [0100/3466], Loss: 2.0358
| TRAIN SET | Epoch [05/100], Step [0200/3466], Loss: 2.1940
| TRAIN SET | Epoch [05/100], Step [0300/3466], Loss: 2.1044
| TRAIN SET | Epoch [05/100], Step [0400/3466], Loss: 1.9029
| TRAIN SET | Epoch [05/100], Step [0500/3466], Loss: 2.3048
| TRAIN SET | Epoch [05/100], Step [0600/3466], Loss: 1.9558
| TRAIN SET | Epoch [05/100], Step [0700/3466], Loss: 2.1725
| TRAIN SET | Epoch [05/100], Step [0800/3466], Loss: 2.1838
| TRAIN SET | Epoch [05/100], Step [0900/3466], Loss: 2.0665
| TRAIN SET | Epoch [05/100], Step [1000/3466], Loss: 1.9794
| TRAIN SET | Epoch [05/100], Step [1100/3466], Loss: 1.9193
| TRAIN SET | Epoch [05/100], Step [1200/3466], Loss: 2.3473
| TRAIN SET | Epoch [05/100], Step [1300/3466], Loss: 2.4384
| TRAIN SET | Epoch [05/100], Step [1400/3466], Loss: 1.8969
| TRAIN SET | Epoch [05/100], Step [1500/3466], Loss: 1.9666
| TRAIN SET | Epoch [05/100], Step [1600/3466], Loss: 1.9878
| TRAIN SET | Epoch [05/100], Step [1700/3466], Loss: 2.4235
| TRAIN SET | Epoch [05/100], Step [1800/3466], Loss: 2.0985
| TRAIN SET | Epoch [05/100], Step [1900/3466], Loss: 2.1372
| TRAIN SET | Epoch [05/100], Step [2000/3466], Loss: 2.0958
| TRAIN SET | Epoch [05/100], Step [2100/3466], Loss: 2.2187
| TRAIN SET | Epoch [05/100], Step [2200/3466], Loss: 2.4823
| TRAIN SET | Epoch [05/100], Step [2300/3466], Loss: 2.4882
| TRAIN SET | Epoch [05/100], Step [2400/3466], Loss: 2.2607
| TRAIN SET | Epoch [05/100], Step [2500/3466], Loss: 2.1454
| TRAIN SET | Epoch [05/100], Step [2600/3466], Loss: 2.5226
| TRAIN SET | Epoch [05/100], Step [2700/3466], Loss: 2.3033
| TRAIN SET | Epoch [05/100], Step [2800/3466], Loss: 2.3390
| TRAIN SET | Epoch [05/100], Step [2900/3466], Loss: 1.8526
| TRAIN SET | Epoch [05/100], Step [3000/3466], Loss: 2.3006
| TRAIN SET | Epoch [05/100], Step [3100/3466], Loss: 2.2950
| TRAIN SET | Epoch [05/100], Step [3200/3466], Loss: 2.0016
| TRAIN SET | Epoch [05/100], Step [3300/3466], Loss: 2.2339
| TRAIN SET | Epoch [05/100], Step [3400/3466], Loss: 1.9233
| TRAIN SET | Epoch [05/100], Loss: 2.1880, Acc(Exp1): 0.5725, Acc(Exp2): 0.5380 

| VALID SET | Epoch [05/100], Step [0000/1674], Loss: 2.1561
| VALID SET | Epoch [05/100], Step [0100/1674], Loss: 2.1205
| VALID SET | Epoch [05/100], Step [0200/1674], Loss: 2.4976
| VALID SET | Epoch [05/100], Step [0300/1674], Loss: 2.2450
| VALID SET | Epoch [05/100], Step [0400/1674], Loss: 2.3838
| VALID SET | Epoch [05/100], Step [0500/1674], Loss: 2.0306
| VALID SET | Epoch [05/100], Step [0600/1674], Loss: 1.9625
| VALID SET | Epoch [05/100], Step [0700/1674], Loss: 2.1047
| VALID SET | Epoch [05/100], Step [0800/1674], Loss: 1.9696
| VALID SET | Epoch [05/100], Step [0900/1674], Loss: 2.1308
| VALID SET | Epoch [05/100], Step [1000/1674], Loss: 2.1560
| VALID SET | Epoch [05/100], Step [1100/1674], Loss: 2.2194
| VALID SET | Epoch [05/100], Step [1200/1674], Loss: 2.1710
| VALID SET | Epoch [05/100], Step [1300/1674], Loss: 2.3083
| VALID SET | Epoch [05/100], Step [1400/1674], Loss: 1.9508
| VALID SET | Epoch [05/100], Step [1500/1674], Loss: 2.3905
| VALID SET | Epoch [05/100], Step [1600/1674], Loss: 2.5958
| VALID SET | Epoch [05/100], Loss: 2.1873, Acc(Exp1): 0.5734, Acc(Exp2): 0.5346 

| TRAIN SET | Epoch [06/100], Step [0000/3466], Loss: 2.3019
| TRAIN SET | Epoch [06/100], Step [0100/3466], Loss: 2.1052
| TRAIN SET | Epoch [06/100], Step [0200/3466], Loss: 2.1382
| TRAIN SET | Epoch [06/100], Step [0300/3466], Loss: 2.0537
| TRAIN SET | Epoch [06/100], Step [0400/3466], Loss: 2.1250
| TRAIN SET | Epoch [06/100], Step [0500/3466], Loss: 2.1567
| TRAIN SET | Epoch [06/100], Step [0600/3466], Loss: 1.9890
| TRAIN SET | Epoch [06/100], Step [0700/3466], Loss: 2.1513
| TRAIN SET | Epoch [06/100], Step [0800/3466], Loss: 2.4938
| TRAIN SET | Epoch [06/100], Step [0900/3466], Loss: 2.3673
| TRAIN SET | Epoch [06/100], Step [1000/3466], Loss: 1.9998
| TRAIN SET | Epoch [06/100], Step [1100/3466], Loss: 1.7018
| TRAIN SET | Epoch [06/100], Step [1200/3466], Loss: 2.0585
| TRAIN SET | Epoch [06/100], Step [1300/3466], Loss: 2.2241
| TRAIN SET | Epoch [06/100], Step [1400/3466], Loss: 1.9849
| TRAIN SET | Epoch [06/100], Step [1500/3466], Loss: 2.2083
| TRAIN SET | Epoch [06/100], Step [1600/3466], Loss: 2.0685
| TRAIN SET | Epoch [06/100], Step [1700/3466], Loss: 1.9766
| TRAIN SET | Epoch [06/100], Step [1800/3466], Loss: 2.3143
| TRAIN SET | Epoch [06/100], Step [1900/3466], Loss: 1.9824
| TRAIN SET | Epoch [06/100], Step [2000/3466], Loss: 1.9469
| TRAIN SET | Epoch [06/100], Step [2100/3466], Loss: 2.1311
| TRAIN SET | Epoch [06/100], Step [2200/3466], Loss: 1.9922
| TRAIN SET | Epoch [06/100], Step [2300/3466], Loss: 2.3030
| TRAIN SET | Epoch [06/100], Step [2400/3466], Loss: 2.1629
| TRAIN SET | Epoch [06/100], Step [2500/3466], Loss: 2.0472
| TRAIN SET | Epoch [06/100], Step [2600/3466], Loss: 2.0748
| TRAIN SET | Epoch [06/100], Step [2700/3466], Loss: 2.1721
| TRAIN SET | Epoch [06/100], Step [2800/3466], Loss: 2.2445
| TRAIN SET | Epoch [06/100], Step [2900/3466], Loss: 2.4288
| TRAIN SET | Epoch [06/100], Step [3000/3466], Loss: 2.1009
| TRAIN SET | Epoch [06/100], Step [3100/3466], Loss: 2.4712
| TRAIN SET | Epoch [06/100], Step [3200/3466], Loss: 2.3517
| TRAIN SET | Epoch [06/100], Step [3300/3466], Loss: 2.0888
| TRAIN SET | Epoch [06/100], Step [3400/3466], Loss: 2.2126
| TRAIN SET | Epoch [06/100], Loss: 2.1459, Acc(Exp1): 0.5825, Acc(Exp2): 0.5479 

| VALID SET | Epoch [06/100], Step [0000/1674], Loss: 1.9090
| VALID SET | Epoch [06/100], Step [0100/1674], Loss: 2.7294
| VALID SET | Epoch [06/100], Step [0200/1674], Loss: 1.9808
| VALID SET | Epoch [06/100], Step [0300/1674], Loss: 2.3955
| VALID SET | Epoch [06/100], Step [0400/1674], Loss: 2.2220
| VALID SET | Epoch [06/100], Step [0500/1674], Loss: 2.3059
| VALID SET | Epoch [06/100], Step [0600/1674], Loss: 2.4358
| VALID SET | Epoch [06/100], Step [0700/1674], Loss: 2.1336
| VALID SET | Epoch [06/100], Step [0800/1674], Loss: 2.4508
| VALID SET | Epoch [06/100], Step [0900/1674], Loss: 2.2334
| VALID SET | Epoch [06/100], Step [1000/1674], Loss: 1.9974
| VALID SET | Epoch [06/100], Step [1100/1674], Loss: 2.7263
| VALID SET | Epoch [06/100], Step [1200/1674], Loss: 2.0755
| VALID SET | Epoch [06/100], Step [1300/1674], Loss: 1.7936
| VALID SET | Epoch [06/100], Step [1400/1674], Loss: 2.6345
| VALID SET | Epoch [06/100], Step [1500/1674], Loss: 2.2023
| VALID SET | Epoch [06/100], Step [1600/1674], Loss: 2.3667
| VALID SET | Epoch [06/100], Loss: 2.1598, Acc(Exp1): 0.5879, Acc(Exp2): 0.5540 

| TRAIN SET | Epoch [07/100], Step [0000/3466], Loss: 1.9452
| TRAIN SET | Epoch [07/100], Step [0100/3466], Loss: 2.0060
| TRAIN SET | Epoch [07/100], Step [0200/3466], Loss: 2.0866
| TRAIN SET | Epoch [07/100], Step [0300/3466], Loss: 1.9522
| TRAIN SET | Epoch [07/100], Step [0400/3466], Loss: 2.0097
| TRAIN SET | Epoch [07/100], Step [0500/3466], Loss: 1.8510
| TRAIN SET | Epoch [07/100], Step [0600/3466], Loss: 1.9918
| TRAIN SET | Epoch [07/100], Step [0700/3466], Loss: 2.4040
| TRAIN SET | Epoch [07/100], Step [0800/3466], Loss: 2.1153
| TRAIN SET | Epoch [07/100], Step [0900/3466], Loss: 1.9239
| TRAIN SET | Epoch [07/100], Step [1000/3466], Loss: 2.0975
| TRAIN SET | Epoch [07/100], Step [1100/3466], Loss: 2.4529
| TRAIN SET | Epoch [07/100], Step [1200/3466], Loss: 1.8415
| TRAIN SET | Epoch [07/100], Step [1300/3466], Loss: 1.9843
| TRAIN SET | Epoch [07/100], Step [1400/3466], Loss: 1.9468
| TRAIN SET | Epoch [07/100], Step [1500/3466], Loss: 1.8230
| TRAIN SET | Epoch [07/100], Step [1600/3466], Loss: 2.3082
| TRAIN SET | Epoch [07/100], Step [1700/3466], Loss: 2.2477
| TRAIN SET | Epoch [07/100], Step [1800/3466], Loss: 2.4851
| TRAIN SET | Epoch [07/100], Step [1900/3466], Loss: 2.0305
| TRAIN SET | Epoch [07/100], Step [2000/3466], Loss: 2.0289
| TRAIN SET | Epoch [07/100], Step [2100/3466], Loss: 2.2639
| TRAIN SET | Epoch [07/100], Step [2200/3466], Loss: 1.9512
| TRAIN SET | Epoch [07/100], Step [2300/3466], Loss: 2.0642
| TRAIN SET | Epoch [07/100], Step [2400/3466], Loss: 2.2238
| TRAIN SET | Epoch [07/100], Step [2500/3466], Loss: 2.1363
| TRAIN SET | Epoch [07/100], Step [2600/3466], Loss: 2.2525
| TRAIN SET | Epoch [07/100], Step [2700/3466], Loss: 2.1698
| TRAIN SET | Epoch [07/100], Step [2800/3466], Loss: 2.0302
| TRAIN SET | Epoch [07/100], Step [2900/3466], Loss: 1.9236
| TRAIN SET | Epoch [07/100], Step [3000/3466], Loss: 2.3465
| TRAIN SET | Epoch [07/100], Step [3100/3466], Loss: 2.1400
| TRAIN SET | Epoch [07/100], Step [3200/3466], Loss: 2.5378
| TRAIN SET | Epoch [07/100], Step [3300/3466], Loss: 2.0030
| TRAIN SET | Epoch [07/100], Step [3400/3466], Loss: 2.1333
| TRAIN SET | Epoch [07/100], Loss: 2.1041, Acc(Exp1): 0.5917, Acc(Exp2): 0.5569 

| VALID SET | Epoch [07/100], Step [0000/1674], Loss: 2.0786
| VALID SET | Epoch [07/100], Step [0100/1674], Loss: 2.3351
| VALID SET | Epoch [07/100], Step [0200/1674], Loss: 2.0051
| VALID SET | Epoch [07/100], Step [0300/1674], Loss: 1.7922
| VALID SET | Epoch [07/100], Step [0400/1674], Loss: 2.3692
| VALID SET | Epoch [07/100], Step [0500/1674], Loss: 2.0790
| VALID SET | Epoch [07/100], Step [0600/1674], Loss: 1.9106
| VALID SET | Epoch [07/100], Step [0700/1674], Loss: 2.4078
| VALID SET | Epoch [07/100], Step [0800/1674], Loss: 2.4203
| VALID SET | Epoch [07/100], Step [0900/1674], Loss: 2.1125
| VALID SET | Epoch [07/100], Step [1000/1674], Loss: 1.8155
| VALID SET | Epoch [07/100], Step [1100/1674], Loss: 2.1687
| VALID SET | Epoch [07/100], Step [1200/1674], Loss: 2.0162
| VALID SET | Epoch [07/100], Step [1300/1674], Loss: 2.1161
| VALID SET | Epoch [07/100], Step [1400/1674], Loss: 2.0036
| VALID SET | Epoch [07/100], Step [1500/1674], Loss: 1.8668
