| TRAIN SET | Epoch [01/100], Step [0000/3466], Loss: 7.1871
| TRAIN SET | Epoch [03/100], Step [0300/3466], Loss: 2.9090
| TRAIN SET | Epoch [03/100], Step [0400/3466], Loss: 2.5524
| TRAIN SET | Epoch [03/100], Step [0500/3466], Loss: 2.6329
| TRAIN SET | Epoch [03/100], Step [0600/3466], Loss: 3.1750
| TRAIN SET | Epoch [03/100], Step [0700/3466], Loss: 2.8080
| TRAIN SET | Epoch [03/100], Step [0800/3466], Loss: 2.9846
| TRAIN SET | Epoch [03/100], Step [0900/3466], Loss: 2.6707
| TRAIN SET | Epoch [03/100], Step [1000/3466], Loss: 2.5672
| TRAIN SET | Epoch [03/100], Step [1100/3466], Loss: 2.5530
| TRAIN SET | Epoch [03/100], Step [1200/3466], Loss: 2.6677
| TRAIN SET | Epoch [03/100], Step [1300/3466], Loss: 2.1372
| TRAIN SET | Epoch [03/100], Step [1400/3466], Loss: 2.4881
| TRAIN SET | Epoch [03/100], Step [1500/3466], Loss: 2.7651
| TRAIN SET | Epoch [03/100], Step [1600/3466], Loss: 2.5628
| TRAIN SET | Epoch [03/100], Step [1700/3466], Loss: 2.3861
| TRAIN SET | Epoch [03/100], Step [1800/3466], Loss: 2.7085
| TRAIN SET | Epoch [03/100], Step [1900/3466], Loss: 2.5877
| TRAIN SET | Epoch [03/100], Step [2000/3466], Loss: 2.6110
| TRAIN SET | Epoch [03/100], Step [2100/3466], Loss: 2.7731
| TRAIN SET | Epoch [03/100], Step [2200/3466], Loss: 2.4731
| TRAIN SET | Epoch [03/100], Step [2300/3466], Loss: 2.8643
| TRAIN SET | Epoch [03/100], Step [2400/3466], Loss: 2.4375
| TRAIN SET | Epoch [03/100], Step [2500/3466], Loss: 2.3161
| TRAIN SET | Epoch [03/100], Step [2600/3466], Loss: 2.3504
| TRAIN SET | Epoch [03/100], Step [2700/3466], Loss: 2.4161
| TRAIN SET | Epoch [03/100], Step [2800/3466], Loss: 2.5780
| TRAIN SET | Epoch [03/100], Step [2900/3466], Loss: 2.5362
| TRAIN SET | Epoch [03/100], Step [3000/3466], Loss: 2.8994
| TRAIN SET | Epoch [03/100], Step [3100/3466], Loss: 2.1427
| TRAIN SET | Epoch [03/100], Step [3200/3466], Loss: 2.3217
| TRAIN SET | Epoch [03/100], Step [3300/3466], Loss: 2.3424
| TRAIN SET | Epoch [03/100], Step [3400/3466], Loss: 2.4524
| TRAIN SET | Epoch [03/100], Loss: 2.6230, Acc(Exp1): 0.5064, Acc(Exp2): 0.4689 

| VALID SET | Epoch [03/100], Step [0000/1674], Loss: 2.3284
| VALID SET | Epoch [03/100], Step [0100/1674], Loss: 2.5773
| VALID SET | Epoch [03/100], Step [0200/1674], Loss: 2.5031
| VALID SET | Epoch [03/100], Step [0300/1674], Loss: 2.3514
| VALID SET | Epoch [03/100], Step [0400/1674], Loss: 2.5306
| VALID SET | Epoch [03/100], Step [0500/1674], Loss: 2.6072
| VALID SET | Epoch [03/100], Step [0600/1674], Loss: 2.7466
| VALID SET | Epoch [03/100], Step [0700/1674], Loss: 2.5220
| VALID SET | Epoch [03/100], Step [0800/1674], Loss: 2.4679
| VALID SET | Epoch [03/100], Step [0900/1674], Loss: 2.2278
| VALID SET | Epoch [03/100], Step [1000/1674], Loss: 2.6598
| VALID SET | Epoch [03/100], Step [1100/1674], Loss: 2.4349
| VALID SET | Epoch [03/100], Step [1200/1674], Loss: 2.4773
| VALID SET | Epoch [03/100], Step [1300/1674], Loss: 2.4861
| VALID SET | Epoch [03/100], Step [1400/1674], Loss: 2.4806
| VALID SET | Epoch [03/100], Step [1500/1674], Loss: 2.3527
| VALID SET | Epoch [03/100], Step [1600/1674], Loss: 2.4401
| VALID SET | Epoch [03/100], Loss: 2.4215, Acc(Exp1): 0.5423, Acc(Exp2): 0.5075 

| TRAIN SET | Epoch [04/100], Step [0000/3466], Loss: 2.3913
| TRAIN SET | Epoch [04/100], Step [0100/3466], Loss: 2.3473
| TRAIN SET | Epoch [04/100], Step [0200/3466], Loss: 2.4157
| TRAIN SET | Epoch [04/100], Step [0300/3466], Loss: 2.1652
| TRAIN SET | Epoch [04/100], Step [0400/3466], Loss: 2.6387
| TRAIN SET | Epoch [04/100], Step [0500/3466], Loss: 2.6210
| TRAIN SET | Epoch [04/100], Step [0600/3466], Loss: 2.2593
| TRAIN SET | Epoch [04/100], Step [0700/3466], Loss: 2.4197
| TRAIN SET | Epoch [04/100], Step [0800/3466], Loss: 2.4764
| TRAIN SET | Epoch [04/100], Step [0900/3466], Loss: 2.2677
| TRAIN SET | Epoch [04/100], Step [1000/3466], Loss: 2.1946
| TRAIN SET | Epoch [04/100], Step [1100/3466], Loss: 2.1868
| TRAIN SET | Epoch [04/100], Step [1200/3466], Loss: 2.4058
| TRAIN SET | Epoch [04/100], Step [1300/3466], Loss: 2.2761
| TRAIN SET | Epoch [04/100], Step [1400/3466], Loss: 2.5996
| TRAIN SET | Epoch [04/100], Step [1500/3466], Loss: 2.6933
| TRAIN SET | Epoch [04/100], Step [1600/3466], Loss: 2.2357
| TRAIN SET | Epoch [04/100], Step [1700/3466], Loss: 2.1135
| TRAIN SET | Epoch [04/100], Step [1800/3466], Loss: 2.6646
| TRAIN SET | Epoch [04/100], Step [1900/3466], Loss: 2.5347
| TRAIN SET | Epoch [04/100], Step [2000/3466], Loss: 2.2989
| TRAIN SET | Epoch [04/100], Step [2100/3466], Loss: 2.5417
| TRAIN SET | Epoch [04/100], Step [2200/3466], Loss: 2.2873
| TRAIN SET | Epoch [04/100], Step [2300/3466], Loss: 2.1887
| TRAIN SET | Epoch [04/100], Step [2400/3466], Loss: 2.6525
| TRAIN SET | Epoch [04/100], Step [2500/3466], Loss: 2.7442
| TRAIN SET | Epoch [04/100], Step [2600/3466], Loss: 2.7326
| TRAIN SET | Epoch [04/100], Step [2700/3466], Loss: 2.4424
| TRAIN SET | Epoch [04/100], Step [2800/3466], Loss: 1.8978
| TRAIN SET | Epoch [04/100], Step [2900/3466], Loss: 2.1706
| TRAIN SET | Epoch [04/100], Step [3000/3466], Loss: 2.3400
| TRAIN SET | Epoch [04/100], Step [3100/3466], Loss: 2.0982
| TRAIN SET | Epoch [04/100], Step [3200/3466], Loss: 2.3248
| TRAIN SET | Epoch [04/100], Step [3300/3466], Loss: 2.3151
| TRAIN SET | Epoch [04/100], Step [3400/3466], Loss: 2.6084
| TRAIN SET | Epoch [04/100], Loss: 2.3932, Acc(Exp1): 0.5394, Acc(Exp2): 0.5037 

| VALID SET | Epoch [04/100], Step [0000/1674], Loss: 2.2614
| VALID SET | Epoch [04/100], Step [0100/1674], Loss: 2.3065
| VALID SET | Epoch [04/100], Step [0200/1674], Loss: 2.5147
| VALID SET | Epoch [04/100], Step [0300/1674], Loss: 1.9218
| VALID SET | Epoch [04/100], Step [0400/1674], Loss: 2.2117
| VALID SET | Epoch [04/100], Step [0500/1674], Loss: 1.9234
| VALID SET | Epoch [04/100], Step [0600/1674], Loss: 2.3778
| VALID SET | Epoch [04/100], Step [0700/1674], Loss: 1.9888
| VALID SET | Epoch [04/100], Step [0800/1674], Loss: 2.2172
| VALID SET | Epoch [04/100], Step [0900/1674], Loss: 2.1942
| VALID SET | Epoch [04/100], Step [1000/1674], Loss: 2.4987
| VALID SET | Epoch [04/100], Step [1100/1674], Loss: 2.0716
| VALID SET | Epoch [04/100], Step [1200/1674], Loss: 2.3836
| VALID SET | Epoch [04/100], Step [1300/1674], Loss: 2.1525
| VALID SET | Epoch [04/100], Step [1400/1674], Loss: 2.5416
| VALID SET | Epoch [04/100], Step [1500/1674], Loss: 2.2310
| VALID SET | Epoch [04/100], Step [1600/1674], Loss: 2.4787
| VALID SET | Epoch [04/100], Loss: 2.2934, Acc(Exp1): 0.5682, Acc(Exp2): 0.5300 

| TRAIN SET | Epoch [05/100], Step [0000/3466], Loss: 2.1921
| TRAIN SET | Epoch [05/100], Step [0100/3466], Loss: 2.2491
| TRAIN SET | Epoch [05/100], Step [0200/3466], Loss: 2.4272
| TRAIN SET | Epoch [05/100], Step [0300/3466], Loss: 2.3878
| TRAIN SET | Epoch [05/100], Step [0400/3466], Loss: 2.1997
| TRAIN SET | Epoch [05/100], Step [0500/3466], Loss: 2.2470
| TRAIN SET | Epoch [05/100], Step [0600/3466], Loss: 2.2587
| TRAIN SET | Epoch [05/100], Step [0700/3466], Loss: 2.4673
| TRAIN SET | Epoch [05/100], Step [0800/3466], Loss: 2.2845
| TRAIN SET | Epoch [05/100], Step [0900/3466], Loss: 2.4087
| TRAIN SET | Epoch [05/100], Step [1000/3466], Loss: 2.2458
| TRAIN SET | Epoch [05/100], Step [1100/3466], Loss: 2.4816
| TRAIN SET | Epoch [05/100], Step [1200/3466], Loss: 2.1985
| TRAIN SET | Epoch [05/100], Step [1300/3466], Loss: 2.5616
| TRAIN SET | Epoch [05/100], Step [1400/3466], Loss: 2.4146
| TRAIN SET | Epoch [05/100], Step [1500/3466], Loss: 2.4226
| TRAIN SET | Epoch [05/100], Step [1600/3466], Loss: 2.0311
| TRAIN SET | Epoch [05/100], Step [1700/3466], Loss: 2.4887
| TRAIN SET | Epoch [05/100], Step [1800/3466], Loss: 2.5217
| TRAIN SET | Epoch [05/100], Step [1900/3466], Loss: 2.1120
| TRAIN SET | Epoch [05/100], Step [2000/3466], Loss: 2.5377
| TRAIN SET | Epoch [05/100], Step [2100/3466], Loss: 2.2955
| TRAIN SET | Epoch [05/100], Step [2200/3466], Loss: 2.4842
| TRAIN SET | Epoch [05/100], Step [2300/3466], Loss: 2.1830
| TRAIN SET | Epoch [05/100], Step [2400/3466], Loss: 2.1958
| TRAIN SET | Epoch [05/100], Step [2500/3466], Loss: 2.4541
| TRAIN SET | Epoch [05/100], Step [2600/3466], Loss: 2.2189
| TRAIN SET | Epoch [05/100], Step [2700/3466], Loss: 2.1178
| TRAIN SET | Epoch [05/100], Step [2800/3466], Loss: 2.3224
| TRAIN SET | Epoch [05/100], Step [2900/3466], Loss: 2.0031
| TRAIN SET | Epoch [05/100], Step [3000/3466], Loss: 2.0241
| TRAIN SET | Epoch [05/100], Step [3100/3466], Loss: 2.4376
| TRAIN SET | Epoch [05/100], Step [3200/3466], Loss: 2.3507
| TRAIN SET | Epoch [05/100], Step [3300/3466], Loss: 2.2589
| TRAIN SET | Epoch [05/100], Step [3400/3466], Loss: 2.2199
| TRAIN SET | Epoch [05/100], Loss: 2.2874, Acc(Exp1): 0.5596, Acc(Exp2): 0.5241 

| VALID SET | Epoch [05/100], Step [0000/1674], Loss: 2.0943
| VALID SET | Epoch [05/100], Step [0100/1674], Loss: 2.1868
| VALID SET | Epoch [05/100], Step [0200/1674], Loss: 2.3412
| VALID SET | Epoch [05/100], Step [0300/1674], Loss: 2.3399
| VALID SET | Epoch [05/100], Step [0400/1674], Loss: 2.0766
| VALID SET | Epoch [05/100], Step [0500/1674], Loss: 2.0695
| VALID SET | Epoch [05/100], Step [0600/1674], Loss: 2.1946
| VALID SET | Epoch [05/100], Step [0700/1674], Loss: 2.2919
| VALID SET | Epoch [05/100], Step [0800/1674], Loss: 2.5022
| VALID SET | Epoch [05/100], Step [0900/1674], Loss: 2.2209
| VALID SET | Epoch [05/100], Step [1000/1674], Loss: 2.1308
| VALID SET | Epoch [05/100], Step [1100/1674], Loss: 2.4425
| VALID SET | Epoch [05/100], Step [1200/1674], Loss: 2.1693
| VALID SET | Epoch [05/100], Step [1300/1674], Loss: 2.3426
| VALID SET | Epoch [05/100], Step [1400/1674], Loss: 2.3098
| VALID SET | Epoch [05/100], Step [1500/1674], Loss: 1.9801
| VALID SET | Epoch [05/100], Step [1600/1674], Loss: 2.3278
| VALID SET | Epoch [05/100], Loss: 2.2179, Acc(Exp1): 0.5844, Acc(Exp2): 0.5468 

| TRAIN SET | Epoch [06/100], Step [0000/3466], Loss: 2.3448
| TRAIN SET | Epoch [06/100], Step [0100/3466], Loss: 2.4771
| TRAIN SET | Epoch [06/100], Step [0200/3466], Loss: 2.5399
| TRAIN SET | Epoch [06/100], Step [0300/3466], Loss: 2.4013
| TRAIN SET | Epoch [06/100], Step [0400/3466], Loss: 2.0644
| TRAIN SET | Epoch [06/100], Step [0500/3466], Loss: 2.3135
| TRAIN SET | Epoch [06/100], Step [0600/3466], Loss: 2.1505
| TRAIN SET | Epoch [06/100], Step [0700/3466], Loss: 2.2992
| TRAIN SET | Epoch [06/100], Step [0800/3466], Loss: 1.8492
| TRAIN SET | Epoch [06/100], Step [0900/3466], Loss: 2.1089
| TRAIN SET | Epoch [06/100], Step [1000/3466], Loss: 2.2770
| TRAIN SET | Epoch [06/100], Step [1100/3466], Loss: 2.4613
| TRAIN SET | Epoch [06/100], Step [1200/3466], Loss: 2.1796
| TRAIN SET | Epoch [06/100], Step [1300/3466], Loss: 2.2901
| TRAIN SET | Epoch [06/100], Step [1400/3466], Loss: 2.2386
| TRAIN SET | Epoch [06/100], Step [1500/3466], Loss: 2.1414
| TRAIN SET | Epoch [06/100], Step [1600/3466], Loss: 2.1823
| TRAIN SET | Epoch [06/100], Step [1700/3466], Loss: 2.1719
| TRAIN SET | Epoch [06/100], Step [1800/3466], Loss: 2.2203
| TRAIN SET | Epoch [06/100], Step [1900/3466], Loss: 2.1596
| TRAIN SET | Epoch [06/100], Step [2000/3466], Loss: 1.9857
| TRAIN SET | Epoch [06/100], Step [2100/3466], Loss: 2.2703
| TRAIN SET | Epoch [06/100], Step [2200/3466], Loss: 2.3621
| TRAIN SET | Epoch [06/100], Step [2300/3466], Loss: 2.2619
| TRAIN SET | Epoch [06/100], Step [2400/3466], Loss: 2.4204
| TRAIN SET | Epoch [06/100], Step [2500/3466], Loss: 2.5221
| TRAIN SET | Epoch [06/100], Step [2600/3466], Loss: 2.0009
| TRAIN SET | Epoch [06/100], Step [2700/3466], Loss: 2.1193
| TRAIN SET | Epoch [06/100], Step [2800/3466], Loss: 2.5046
| TRAIN SET | Epoch [06/100], Step [2900/3466], Loss: 2.4186
| TRAIN SET | Epoch [06/100], Step [3000/3466], Loss: 2.0074
| TRAIN SET | Epoch [06/100], Step [3100/3466], Loss: 2.1861
| TRAIN SET | Epoch [06/100], Step [3200/3466], Loss: 2.1897
| TRAIN SET | Epoch [06/100], Step [3300/3466], Loss: 2.3668
| TRAIN SET | Epoch [06/100], Step [3400/3466], Loss: 2.0537
| TRAIN SET | Epoch [06/100], Loss: 2.2183, Acc(Exp1): 0.5730, Acc(Exp2): 0.5379 

| VALID SET | Epoch [06/100], Step [0000/1674], Loss: 2.0863
| VALID SET | Epoch [06/100], Step [0100/1674], Loss: 2.2667
| VALID SET | Epoch [06/100], Step [0200/1674], Loss: 2.3149
| VALID SET | Epoch [06/100], Step [0300/1674], Loss: 2.3034
| VALID SET | Epoch [06/100], Step [0400/1674], Loss: 2.3584
| VALID SET | Epoch [06/100], Step [0500/1674], Loss: 2.5603
| VALID SET | Epoch [06/100], Step [0600/1674], Loss: 1.9949
| VALID SET | Epoch [06/100], Step [0700/1674], Loss: 2.0294
| VALID SET | Epoch [06/100], Step [0800/1674], Loss: 2.0606
| VALID SET | Epoch [06/100], Step [0900/1674], Loss: 2.3490
| VALID SET | Epoch [06/100], Step [1000/1674], Loss: 1.8936
| VALID SET | Epoch [06/100], Step [1100/1674], Loss: 2.2638
| VALID SET | Epoch [06/100], Step [1200/1674], Loss: 2.3906
| VALID SET | Epoch [06/100], Step [1300/1674], Loss: 2.0612
| VALID SET | Epoch [06/100], Step [1400/1674], Loss: 2.2461
| VALID SET | Epoch [06/100], Step [1500/1674], Loss: 1.9097
| VALID SET | Epoch [06/100], Step [1600/1674], Loss: 2.5872
| VALID SET | Epoch [06/100], Loss: 2.1811, Acc(Exp1): 0.5833, Acc(Exp2): 0.5485 

| TRAIN SET | Epoch [07/100], Step [0000/3466], Loss: 2.2144
| TRAIN SET | Epoch [07/100], Step [0100/3466], Loss: 1.9438
| TRAIN SET | Epoch [07/100], Step [0200/3466], Loss: 2.0310
| TRAIN SET | Epoch [07/100], Step [0300/3466], Loss: 2.1500
| TRAIN SET | Epoch [07/100], Step [0400/3466], Loss: 1.9265
| TRAIN SET | Epoch [07/100], Step [0500/3466], Loss: 2.3268
| TRAIN SET | Epoch [07/100], Step [0600/3466], Loss: 2.1628
| TRAIN SET | Epoch [07/100], Step [0700/3466], Loss: 2.2634
| TRAIN SET | Epoch [07/100], Step [0800/3466], Loss: 1.8799
| TRAIN SET | Epoch [07/100], Step [0900/3466], Loss: 2.2361
| TRAIN SET | Epoch [07/100], Step [1000/3466], Loss: 2.1342
| TRAIN SET | Epoch [07/100], Step [1100/3466], Loss: 2.2485
| TRAIN SET | Epoch [07/100], Step [1200/3466], Loss: 2.3129
| TRAIN SET | Epoch [07/100], Step [1300/3466], Loss: 2.0777
| TRAIN SET | Epoch [07/100], Step [1400/3466], Loss: 2.2638
| TRAIN SET | Epoch [07/100], Step [1500/3466], Loss: 2.2330
| TRAIN SET | Epoch [07/100], Step [1600/3466], Loss: 2.0256
| TRAIN SET | Epoch [07/100], Step [1700/3466], Loss: 2.1914
| TRAIN SET | Epoch [07/100], Step [1800/3466], Loss: 2.6003
| TRAIN SET | Epoch [07/100], Step [1900/3466], Loss: 1.9973
| TRAIN SET | Epoch [07/100], Step [2000/3466], Loss: 2.2754
| TRAIN SET | Epoch [07/100], Step [2100/3466], Loss: 1.9915
| TRAIN SET | Epoch [07/100], Step [2200/3466], Loss: 2.1662
| TRAIN SET | Epoch [07/100], Step [2300/3466], Loss: 2.0792
| TRAIN SET | Epoch [07/100], Step [2400/3466], Loss: 2.1562
| TRAIN SET | Epoch [07/100], Step [2500/3466], Loss: 1.9719
| TRAIN SET | Epoch [07/100], Step [2600/3466], Loss: 1.8801
| TRAIN SET | Epoch [07/100], Step [2700/3466], Loss: 2.1247
| TRAIN SET | Epoch [07/100], Step [2800/3466], Loss: 2.3158
| TRAIN SET | Epoch [07/100], Step [2900/3466], Loss: 1.8853
| TRAIN SET | Epoch [07/100], Step [3000/3466], Loss: 2.3847
| TRAIN SET | Epoch [07/100], Step [3100/3466], Loss: 2.1144
| TRAIN SET | Epoch [07/100], Step [3200/3466], Loss: 2.1445
| TRAIN SET | Epoch [07/100], Step [3300/3466], Loss: 1.9432
| TRAIN SET | Epoch [07/100], Step [3400/3466], Loss: 2.1209
| TRAIN SET | Epoch [07/100], Loss: 2.1657, Acc(Exp1): 0.5843, Acc(Exp2): 0.5492 

| VALID SET | Epoch [07/100], Step [0000/1674], Loss: 2.4442
| VALID SET | Epoch [07/100], Step [0100/1674], Loss: 1.9221
| VALID SET | Epoch [07/100], Step [0200/1674], Loss: 2.3765
| VALID SET | Epoch [07/100], Step [0300/1674], Loss: 2.3429
| VALID SET | Epoch [07/100], Step [0400/1674], Loss: 1.5565
| VALID SET | Epoch [07/100], Step [0500/1674], Loss: 1.8279
| VALID SET | Epoch [07/100], Step [0600/1674], Loss: 1.7944
| VALID SET | Epoch [07/100], Step [0700/1674], Loss: 1.9622
| VALID SET | Epoch [07/100], Step [0800/1674], Loss: 2.1732
| VALID SET | Epoch [07/100], Step [0900/1674], Loss: 2.4133
| VALID SET | Epoch [07/100], Step [1000/1674], Loss: 2.1266
| VALID SET | Epoch [07/100], Step [1100/1674], Loss: 2.4411
| VALID SET | Epoch [07/100], Step [1200/1674], Loss: 2.0952
| VALID SET | Epoch [07/100], Step [1300/1674], Loss: 2.0615
| VALID SET | Epoch [07/100], Step [1400/1674], Loss: 2.1823
| VALID SET | Epoch [07/100], Step [1500/1674], Loss: 2.1889
