| TRAIN SET | Epoch [01/100], Step [0000/3466], Loss: 6.9229
| VALID SET | Epoch [01/100], Step [0300/1674], Loss: 2.5728
| VALID SET | Epoch [01/100], Step [0400/1674], Loss: 2.1799
| VALID SET | Epoch [01/100], Step [0500/1674], Loss: 2.7927
| VALID SET | Epoch [01/100], Step [0600/1674], Loss: 2.3281
| VALID SET | Epoch [01/100], Step [0700/1674], Loss: 2.9042
| VALID SET | Epoch [01/100], Step [0800/1674], Loss: 2.8008
| VALID SET | Epoch [01/100], Step [0900/1674], Loss: 3.0486
| VALID SET | Epoch [01/100], Step [1000/1674], Loss: 2.7084
| VALID SET | Epoch [01/100], Step [1100/1674], Loss: 2.8498
| VALID SET | Epoch [01/100], Step [1200/1674], Loss: 2.7144
| VALID SET | Epoch [01/100], Step [1300/1674], Loss: 2.5759
| VALID SET | Epoch [01/100], Step [1400/1674], Loss: 2.7495
| VALID SET | Epoch [01/100], Step [1500/1674], Loss: 2.4998
| VALID SET | Epoch [01/100], Step [1600/1674], Loss: 2.3385
| VALID SET | Epoch [01/100], Loss: 2.6914, Acc(Exp1): 0.5043, Acc(Exp2): 0.4667 

| TRAIN SET | Epoch [02/100], Step [0000/3466], Loss: 2.1857
| TRAIN SET | Epoch [02/100], Step [0100/3466], Loss: 2.6367
| TRAIN SET | Epoch [02/100], Step [0200/3466], Loss: 2.8134
| TRAIN SET | Epoch [02/100], Step [0300/3466], Loss: 2.5311
| TRAIN SET | Epoch [02/100], Step [0400/3466], Loss: 2.6499
| TRAIN SET | Epoch [02/100], Step [0500/3466], Loss: 2.8706
| TRAIN SET | Epoch [02/100], Step [0600/3466], Loss: 2.4066
| TRAIN SET | Epoch [02/100], Step [0700/3466], Loss: 2.6370
| TRAIN SET | Epoch [02/100], Step [0800/3466], Loss: 2.6999
| TRAIN SET | Epoch [02/100], Step [0900/3466], Loss: 2.4940
| TRAIN SET | Epoch [02/100], Step [1000/3466], Loss: 2.5508
| TRAIN SET | Epoch [02/100], Step [1100/3466], Loss: 2.6461
| TRAIN SET | Epoch [02/100], Step [1200/3466], Loss: 2.4683
| TRAIN SET | Epoch [02/100], Step [1300/3466], Loss: 2.3215
| TRAIN SET | Epoch [02/100], Step [1400/3466], Loss: 2.4058
| TRAIN SET | Epoch [02/100], Step [1500/3466], Loss: 2.6630
| TRAIN SET | Epoch [02/100], Step [1600/3466], Loss: 2.3232
| TRAIN SET | Epoch [02/100], Step [1700/3466], Loss: 2.3430
| TRAIN SET | Epoch [02/100], Step [1800/3466], Loss: 2.6460
| TRAIN SET | Epoch [02/100], Step [1900/3466], Loss: 2.3828
| TRAIN SET | Epoch [02/100], Step [2000/3466], Loss: 2.5401
| TRAIN SET | Epoch [02/100], Step [2100/3466], Loss: 3.1158
| TRAIN SET | Epoch [02/100], Step [2200/3466], Loss: 2.2729
| TRAIN SET | Epoch [02/100], Step [2300/3466], Loss: 2.2438
| TRAIN SET | Epoch [02/100], Step [2400/3466], Loss: 2.5401
| TRAIN SET | Epoch [02/100], Step [2500/3466], Loss: 2.5733
| TRAIN SET | Epoch [02/100], Step [2600/3466], Loss: 2.3173
| TRAIN SET | Epoch [02/100], Step [2700/3466], Loss: 2.5601
| TRAIN SET | Epoch [02/100], Step [2800/3466], Loss: 2.5576
| TRAIN SET | Epoch [02/100], Step [2900/3466], Loss: 2.2878
| TRAIN SET | Epoch [02/100], Step [3000/3466], Loss: 2.2063
| TRAIN SET | Epoch [02/100], Step [3100/3466], Loss: 2.1882
| TRAIN SET | Epoch [02/100], Step [3200/3466], Loss: 2.5113
| TRAIN SET | Epoch [02/100], Step [3300/3466], Loss: 2.5253
| TRAIN SET | Epoch [02/100], Step [3400/3466], Loss: 2.5319
| TRAIN SET | Epoch [02/100], Loss: 2.5706, Acc(Exp1): 0.5255, Acc(Exp2): 0.4908 

| VALID SET | Epoch [02/100], Step [0000/1674], Loss: 2.2889
| VALID SET | Epoch [02/100], Step [0100/1674], Loss: 2.4296
| VALID SET | Epoch [02/100], Step [0200/1674], Loss: 2.4819
| VALID SET | Epoch [02/100], Step [0300/1674], Loss: 2.2597
| VALID SET | Epoch [02/100], Step [0400/1674], Loss: 2.4211
| VALID SET | Epoch [02/100], Step [0500/1674], Loss: 2.3082
| VALID SET | Epoch [02/100], Step [0600/1674], Loss: 2.2822
| VALID SET | Epoch [02/100], Step [0700/1674], Loss: 2.2973
| VALID SET | Epoch [02/100], Step [0800/1674], Loss: 2.4889
| VALID SET | Epoch [02/100], Step [0900/1674], Loss: 2.5186
| VALID SET | Epoch [02/100], Step [1000/1674], Loss: 2.0713
| VALID SET | Epoch [02/100], Step [1100/1674], Loss: 2.1120
| VALID SET | Epoch [02/100], Step [1200/1674], Loss: 2.7394
| VALID SET | Epoch [02/100], Step [1300/1674], Loss: 2.3375
| VALID SET | Epoch [02/100], Step [1400/1674], Loss: 2.4424
| VALID SET | Epoch [02/100], Step [1500/1674], Loss: 2.1008
| VALID SET | Epoch [02/100], Step [1600/1674], Loss: 2.5672
| VALID SET | Epoch [02/100], Loss: 2.3806, Acc(Exp1): 0.5582, Acc(Exp2): 0.5196 

| TRAIN SET | Epoch [03/100], Step [0000/3466], Loss: 2.1878
| TRAIN SET | Epoch [03/100], Step [0100/3466], Loss: 2.1778
| TRAIN SET | Epoch [03/100], Step [0200/3466], Loss: 2.6882
| TRAIN SET | Epoch [03/100], Step [0300/3466], Loss: 2.5179
| TRAIN SET | Epoch [03/100], Step [0400/3466], Loss: 2.1951
| TRAIN SET | Epoch [03/100], Step [0500/3466], Loss: 2.8463
| TRAIN SET | Epoch [03/100], Step [0600/3466], Loss: 2.0662
| TRAIN SET | Epoch [03/100], Step [0700/3466], Loss: 2.3179
| TRAIN SET | Epoch [03/100], Step [0800/3466], Loss: 2.1835
| TRAIN SET | Epoch [03/100], Step [0900/3466], Loss: 2.6174
| TRAIN SET | Epoch [03/100], Step [1000/3466], Loss: 2.4785
| TRAIN SET | Epoch [03/100], Step [1100/3466], Loss: 2.5412
| TRAIN SET | Epoch [03/100], Step [1200/3466], Loss: 2.3691
| TRAIN SET | Epoch [03/100], Step [1300/3466], Loss: 2.3501
| TRAIN SET | Epoch [03/100], Step [1400/3466], Loss: 2.2536
| TRAIN SET | Epoch [03/100], Step [1500/3466], Loss: 2.6974
| TRAIN SET | Epoch [03/100], Step [1600/3466], Loss: 2.1784
| TRAIN SET | Epoch [03/100], Step [1700/3466], Loss: 2.2745
| TRAIN SET | Epoch [03/100], Step [1800/3466], Loss: 1.9723
| TRAIN SET | Epoch [03/100], Step [1900/3466], Loss: 2.4242
| TRAIN SET | Epoch [03/100], Step [2000/3466], Loss: 2.5069
| TRAIN SET | Epoch [03/100], Step [2100/3466], Loss: 2.5562
| TRAIN SET | Epoch [03/100], Step [2200/3466], Loss: 2.4907
| TRAIN SET | Epoch [03/100], Step [2300/3466], Loss: 2.2642
| TRAIN SET | Epoch [03/100], Step [2400/3466], Loss: 2.2543
| TRAIN SET | Epoch [03/100], Step [2500/3466], Loss: 1.9728
| TRAIN SET | Epoch [03/100], Step [2600/3466], Loss: 2.5130
| TRAIN SET | Epoch [03/100], Step [2700/3466], Loss: 2.3383
| TRAIN SET | Epoch [03/100], Step [2800/3466], Loss: 2.6613
| TRAIN SET | Epoch [03/100], Step [2900/3466], Loss: 2.0540
| TRAIN SET | Epoch [03/100], Step [3000/3466], Loss: 2.1788
| TRAIN SET | Epoch [03/100], Step [3100/3466], Loss: 2.0921
| TRAIN SET | Epoch [03/100], Step [3200/3466], Loss: 2.4007
| TRAIN SET | Epoch [03/100], Step [3300/3466], Loss: 2.1841
| TRAIN SET | Epoch [03/100], Step [3400/3466], Loss: 2.3926
| TRAIN SET | Epoch [03/100], Loss: 2.3693, Acc(Exp1): 0.5560, Acc(Exp2): 0.5216 

| VALID SET | Epoch [03/100], Step [0000/1674], Loss: 1.9567
| VALID SET | Epoch [03/100], Step [0100/1674], Loss: 2.2168
| VALID SET | Epoch [03/100], Step [0200/1674], Loss: 2.4660
| VALID SET | Epoch [03/100], Step [0300/1674], Loss: 2.2197
| VALID SET | Epoch [03/100], Step [0400/1674], Loss: 2.1633
| VALID SET | Epoch [03/100], Step [0500/1674], Loss: 2.2371
| VALID SET | Epoch [03/100], Step [0600/1674], Loss: 2.2048
| VALID SET | Epoch [03/100], Step [0700/1674], Loss: 1.9718
| VALID SET | Epoch [03/100], Step [0800/1674], Loss: 2.0901
| VALID SET | Epoch [03/100], Step [0900/1674], Loss: 2.3293
| VALID SET | Epoch [03/100], Step [1000/1674], Loss: 2.1731
| VALID SET | Epoch [03/100], Step [1100/1674], Loss: 2.2993
| VALID SET | Epoch [03/100], Step [1200/1674], Loss: 2.6042
| VALID SET | Epoch [03/100], Step [1300/1674], Loss: 2.2637
| VALID SET | Epoch [03/100], Step [1400/1674], Loss: 2.3308
| VALID SET | Epoch [03/100], Step [1500/1674], Loss: 2.2861
| VALID SET | Epoch [03/100], Step [1600/1674], Loss: 1.9443
| VALID SET | Epoch [03/100], Loss: 2.2590, Acc(Exp1): 0.5835, Acc(Exp2): 0.5486 

| TRAIN SET | Epoch [04/100], Step [0000/3466], Loss: 2.3522
| TRAIN SET | Epoch [04/100], Step [0100/3466], Loss: 2.4275
| TRAIN SET | Epoch [04/100], Step [0200/3466], Loss: 2.3861
| TRAIN SET | Epoch [04/100], Step [0300/3466], Loss: 2.3316
| TRAIN SET | Epoch [04/100], Step [0400/3466], Loss: 2.1323
| TRAIN SET | Epoch [04/100], Step [0500/3466], Loss: 2.4068
| TRAIN SET | Epoch [04/100], Step [0600/3466], Loss: 2.2847
| TRAIN SET | Epoch [04/100], Step [0700/3466], Loss: 2.2523
| TRAIN SET | Epoch [04/100], Step [0800/3466], Loss: 2.3172
| TRAIN SET | Epoch [04/100], Step [0900/3466], Loss: 2.3676
| TRAIN SET | Epoch [04/100], Step [1000/3466], Loss: 2.2835
| TRAIN SET | Epoch [04/100], Step [1100/3466], Loss: 2.2570
| TRAIN SET | Epoch [04/100], Step [1200/3466], Loss: 2.0171
| TRAIN SET | Epoch [04/100], Step [1300/3466], Loss: 2.3970
| TRAIN SET | Epoch [04/100], Step [1400/3466], Loss: 2.1400
| TRAIN SET | Epoch [04/100], Step [1500/3466], Loss: 2.1436
| TRAIN SET | Epoch [04/100], Step [1600/3466], Loss: 2.2417
| TRAIN SET | Epoch [04/100], Step [1700/3466], Loss: 2.3426
| TRAIN SET | Epoch [04/100], Step [1800/3466], Loss: 2.5238
| TRAIN SET | Epoch [04/100], Step [1900/3466], Loss: 2.0012
| TRAIN SET | Epoch [04/100], Step [2000/3466], Loss: 2.1213
| TRAIN SET | Epoch [04/100], Step [2100/3466], Loss: 2.0418
| TRAIN SET | Epoch [04/100], Step [2200/3466], Loss: 2.1727
| TRAIN SET | Epoch [04/100], Step [2300/3466], Loss: 2.3494
| TRAIN SET | Epoch [04/100], Step [2400/3466], Loss: 2.1747
| TRAIN SET | Epoch [04/100], Step [2500/3466], Loss: 2.1718
| TRAIN SET | Epoch [04/100], Step [2600/3466], Loss: 2.3152
| TRAIN SET | Epoch [04/100], Step [2700/3466], Loss: 2.2090
| TRAIN SET | Epoch [04/100], Step [2800/3466], Loss: 1.9400
| TRAIN SET | Epoch [04/100], Step [2900/3466], Loss: 2.4056
| TRAIN SET | Epoch [04/100], Step [3000/3466], Loss: 2.2757
| TRAIN SET | Epoch [04/100], Step [3100/3466], Loss: 2.2318
| TRAIN SET | Epoch [04/100], Step [3200/3466], Loss: 2.2320
| TRAIN SET | Epoch [04/100], Step [3300/3466], Loss: 2.0294
| TRAIN SET | Epoch [04/100], Step [3400/3466], Loss: 2.9184
| TRAIN SET | Epoch [04/100], Loss: 2.2612, Acc(Exp1): 0.5762, Acc(Exp2): 0.5420 

| VALID SET | Epoch [04/100], Step [0000/1674], Loss: 2.2365
| VALID SET | Epoch [04/100], Step [0100/1674], Loss: 2.3209
| VALID SET | Epoch [04/100], Step [0200/1674], Loss: 2.4330
| VALID SET | Epoch [04/100], Step [0300/1674], Loss: 2.4489
| VALID SET | Epoch [04/100], Step [0400/1674], Loss: 1.7927
| VALID SET | Epoch [04/100], Step [0500/1674], Loss: 1.9114
| VALID SET | Epoch [04/100], Step [0600/1674], Loss: 2.4135
| VALID SET | Epoch [04/100], Step [0700/1674], Loss: 2.3188
| VALID SET | Epoch [04/100], Step [0800/1674], Loss: 2.2758
| VALID SET | Epoch [04/100], Step [0900/1674], Loss: 2.2607
| VALID SET | Epoch [04/100], Step [1000/1674], Loss: 2.2081
| VALID SET | Epoch [04/100], Step [1100/1674], Loss: 2.5971
| VALID SET | Epoch [04/100], Step [1200/1674], Loss: 2.1996
| VALID SET | Epoch [04/100], Step [1300/1674], Loss: 1.8661
| VALID SET | Epoch [04/100], Step [1400/1674], Loss: 1.7951
| VALID SET | Epoch [04/100], Step [1500/1674], Loss: 2.5276
| VALID SET | Epoch [04/100], Step [1600/1674], Loss: 2.2523
| VALID SET | Epoch [04/100], Loss: 2.1968, Acc(Exp1): 0.5919, Acc(Exp2): 0.5542 

| TRAIN SET | Epoch [05/100], Step [0000/3466], Loss: 2.0253
| TRAIN SET | Epoch [05/100], Step [0100/3466], Loss: 2.2454
| TRAIN SET | Epoch [05/100], Step [0200/3466], Loss: 2.2144
| TRAIN SET | Epoch [05/100], Step [0300/3466], Loss: 2.2910
| TRAIN SET | Epoch [05/100], Step [0400/3466], Loss: 2.1692
| TRAIN SET | Epoch [05/100], Step [0500/3466], Loss: 2.5025
| TRAIN SET | Epoch [05/100], Step [0600/3466], Loss: 2.1019
| TRAIN SET | Epoch [05/100], Step [0700/3466], Loss: 2.2588
| TRAIN SET | Epoch [05/100], Step [0800/3466], Loss: 2.6947
| TRAIN SET | Epoch [05/100], Step [0900/3466], Loss: 2.4469
| TRAIN SET | Epoch [05/100], Step [1000/3466], Loss: 2.3771
| TRAIN SET | Epoch [05/100], Step [1100/3466], Loss: 2.2755
| TRAIN SET | Epoch [05/100], Step [1200/3466], Loss: 2.4133
| TRAIN SET | Epoch [05/100], Step [1300/3466], Loss: 2.0318
| TRAIN SET | Epoch [05/100], Step [1400/3466], Loss: 2.8139
| TRAIN SET | Epoch [05/100], Step [1500/3466], Loss: 2.3341
| TRAIN SET | Epoch [05/100], Step [1600/3466], Loss: 2.8852
| TRAIN SET | Epoch [05/100], Step [1700/3466], Loss: 2.4612
| TRAIN SET | Epoch [05/100], Step [1800/3466], Loss: 2.2840
| TRAIN SET | Epoch [05/100], Step [1900/3466], Loss: 2.3566
| TRAIN SET | Epoch [05/100], Step [2000/3466], Loss: 2.0624
| TRAIN SET | Epoch [05/100], Step [2100/3466], Loss: 1.9488
| TRAIN SET | Epoch [05/100], Step [2200/3466], Loss: 2.5016
| TRAIN SET | Epoch [05/100], Step [2300/3466], Loss: 2.3094
| TRAIN SET | Epoch [05/100], Step [2400/3466], Loss: 2.0119
| TRAIN SET | Epoch [05/100], Step [2500/3466], Loss: 1.8315
| TRAIN SET | Epoch [05/100], Step [2600/3466], Loss: 2.2372
| TRAIN SET | Epoch [05/100], Step [2700/3466], Loss: 2.2189
| TRAIN SET | Epoch [05/100], Step [2800/3466], Loss: 2.1313
| TRAIN SET | Epoch [05/100], Step [2900/3466], Loss: 1.9942
| TRAIN SET | Epoch [05/100], Step [3000/3466], Loss: 2.2655
| TRAIN SET | Epoch [05/100], Step [3100/3466], Loss: 2.2592
| TRAIN SET | Epoch [05/100], Step [3200/3466], Loss: 1.9842
| TRAIN SET | Epoch [05/100], Step [3300/3466], Loss: 2.5733
| TRAIN SET | Epoch [05/100], Step [3400/3466], Loss: 2.3362
| TRAIN SET | Epoch [05/100], Loss: 2.1964, Acc(Exp1): 0.5890, Acc(Exp2): 0.5549 

| VALID SET | Epoch [05/100], Step [0000/1674], Loss: 2.1874
| VALID SET | Epoch [05/100], Step [0100/1674], Loss: 2.4466
| VALID SET | Epoch [05/100], Step [0200/1674], Loss: 2.2606
| VALID SET | Epoch [05/100], Step [0300/1674], Loss: 1.9326
| VALID SET | Epoch [05/100], Step [0400/1674], Loss: 1.8882
| VALID SET | Epoch [05/100], Step [0500/1674], Loss: 2.2263
| VALID SET | Epoch [05/100], Step [0600/1674], Loss: 2.2333
| VALID SET | Epoch [05/100], Step [0700/1674], Loss: 1.9895
| VALID SET | Epoch [05/100], Step [0800/1674], Loss: 2.1528
| VALID SET | Epoch [05/100], Step [0900/1674], Loss: 1.9893
| VALID SET | Epoch [05/100], Step [1000/1674], Loss: 2.3097
| VALID SET | Epoch [05/100], Step [1100/1674], Loss: 2.2606
| VALID SET | Epoch [05/100], Step [1200/1674], Loss: 1.9707
| VALID SET | Epoch [05/100], Step [1300/1674], Loss: 2.1205
| VALID SET | Epoch [05/100], Step [1400/1674], Loss: 2.1322
| VALID SET | Epoch [05/100], Step [1500/1674], Loss: 2.0021
| VALID SET | Epoch [05/100], Step [1600/1674], Loss: 2.1922
| VALID SET | Epoch [05/100], Loss: 2.1807, Acc(Exp1): 0.5971, Acc(Exp2): 0.5698 

| TRAIN SET | Epoch [06/100], Step [0000/3466], Loss: 2.0542
| TRAIN SET | Epoch [06/100], Step [0100/3466], Loss: 2.3491
| TRAIN SET | Epoch [06/100], Step [0200/3466], Loss: 1.9022
| TRAIN SET | Epoch [06/100], Step [0300/3466], Loss: 2.1663
| TRAIN SET | Epoch [06/100], Step [0400/3466], Loss: 2.1436
| TRAIN SET | Epoch [06/100], Step [0500/3466], Loss: 1.8996
| TRAIN SET | Epoch [06/100], Step [0600/3466], Loss: 2.1704
| TRAIN SET | Epoch [06/100], Step [0700/3466], Loss: 2.6113
| TRAIN SET | Epoch [06/100], Step [0800/3466], Loss: 2.0511
| TRAIN SET | Epoch [06/100], Step [0900/3466], Loss: 2.5771
| TRAIN SET | Epoch [06/100], Step [1000/3466], Loss: 2.5978
| TRAIN SET | Epoch [06/100], Step [1100/3466], Loss: 2.5209
| TRAIN SET | Epoch [06/100], Step [1200/3466], Loss: 1.9536
| TRAIN SET | Epoch [06/100], Step [1300/3466], Loss: 2.1063
| TRAIN SET | Epoch [06/100], Step [1400/3466], Loss: 2.2026
| TRAIN SET | Epoch [06/100], Step [1500/3466], Loss: 1.9662
| TRAIN SET | Epoch [06/100], Step [1600/3466], Loss: 1.9551
| TRAIN SET | Epoch [06/100], Step [1700/3466], Loss: 2.2818
| TRAIN SET | Epoch [06/100], Step [1800/3466], Loss: 2.1970
| TRAIN SET | Epoch [06/100], Step [1900/3466], Loss: 2.1235
| TRAIN SET | Epoch [06/100], Step [2000/3466], Loss: 2.3452
| TRAIN SET | Epoch [06/100], Step [2100/3466], Loss: 2.1564
| TRAIN SET | Epoch [06/100], Step [2200/3466], Loss: 2.3010
| TRAIN SET | Epoch [06/100], Step [2300/3466], Loss: 2.2898
| TRAIN SET | Epoch [06/100], Step [2400/3466], Loss: 2.1309
| TRAIN SET | Epoch [06/100], Step [2500/3466], Loss: 1.9536
| TRAIN SET | Epoch [06/100], Step [2600/3466], Loss: 2.3319
| TRAIN SET | Epoch [06/100], Step [2700/3466], Loss: 1.7458
| TRAIN SET | Epoch [06/100], Step [2800/3466], Loss: 2.1542
| TRAIN SET | Epoch [06/100], Step [2900/3466], Loss: 1.9595
| TRAIN SET | Epoch [06/100], Step [3000/3466], Loss: 2.0216
| TRAIN SET | Epoch [06/100], Step [3100/3466], Loss: 1.9791
| TRAIN SET | Epoch [06/100], Step [3200/3466], Loss: 2.7311
| TRAIN SET | Epoch [06/100], Step [3300/3466], Loss: 2.0290
| TRAIN SET | Epoch [06/100], Step [3400/3466], Loss: 2.1765
| TRAIN SET | Epoch [06/100], Loss: 2.1575, Acc(Exp1): 0.5977, Acc(Exp2): 0.5636 

| VALID SET | Epoch [06/100], Step [0000/1674], Loss: 2.5329
| VALID SET | Epoch [06/100], Step [0100/1674], Loss: 2.5056
| VALID SET | Epoch [06/100], Step [0200/1674], Loss: 2.2221
| VALID SET | Epoch [06/100], Step [0300/1674], Loss: 2.0256
| VALID SET | Epoch [06/100], Step [0400/1674], Loss: 2.3952
| VALID SET | Epoch [06/100], Step [0500/1674], Loss: 2.3449
| VALID SET | Epoch [06/100], Step [0600/1674], Loss: 1.9743
| VALID SET | Epoch [06/100], Step [0700/1674], Loss: 1.9551
| VALID SET | Epoch [06/100], Step [0800/1674], Loss: 2.0992
| VALID SET | Epoch [06/100], Step [0900/1674], Loss: 2.2017
| VALID SET | Epoch [06/100], Step [1000/1674], Loss: 2.6890
| VALID SET | Epoch [06/100], Step [1100/1674], Loss: 2.3002
| VALID SET | Epoch [06/100], Step [1200/1674], Loss: 1.9692
| VALID SET | Epoch [06/100], Step [1300/1674], Loss: 2.4253
| VALID SET | Epoch [06/100], Step [1400/1674], Loss: 2.2261
| VALID SET | Epoch [06/100], Step [1500/1674], Loss: 2.3860
| VALID SET | Epoch [06/100], Step [1600/1674], Loss: 2.0445
| VALID SET | Epoch [06/100], Loss: 2.1706, Acc(Exp1): 0.6069, Acc(Exp2): 0.5713 

| TRAIN SET | Epoch [07/100], Step [0000/3466], Loss: 2.1436
| TRAIN SET | Epoch [07/100], Step [0100/3466], Loss: 2.1656
| TRAIN SET | Epoch [07/100], Step [0200/3466], Loss: 2.4884
| TRAIN SET | Epoch [07/100], Step [0300/3466], Loss: 2.2518
| TRAIN SET | Epoch [07/100], Step [0400/3466], Loss: 2.0822
| TRAIN SET | Epoch [07/100], Step [0500/3466], Loss: 2.1012
| TRAIN SET | Epoch [07/100], Step [0600/3466], Loss: 1.8814
| TRAIN SET | Epoch [07/100], Step [0700/3466], Loss: 2.1853
| TRAIN SET | Epoch [07/100], Step [0800/3466], Loss: 2.2267
| TRAIN SET | Epoch [07/100], Step [0900/3466], Loss: 2.1200
| TRAIN SET | Epoch [07/100], Step [1000/3466], Loss: 1.9601
| TRAIN SET | Epoch [07/100], Step [1100/3466], Loss: 1.9453
| TRAIN SET | Epoch [07/100], Step [1200/3466], Loss: 2.0337
| TRAIN SET | Epoch [07/100], Step [1300/3466], Loss: 2.2348
| TRAIN SET | Epoch [07/100], Step [1400/3466], Loss: 2.1296
| TRAIN SET | Epoch [07/100], Step [1500/3466], Loss: 2.4506
| TRAIN SET | Epoch [07/100], Step [1600/3466], Loss: 2.1509
| TRAIN SET | Epoch [07/100], Step [1700/3466], Loss: 2.0748
| TRAIN SET | Epoch [07/100], Step [1800/3466], Loss: 2.2941
| TRAIN SET | Epoch [07/100], Step [1900/3466], Loss: 1.9215
| TRAIN SET | Epoch [07/100], Step [2000/3466], Loss: 2.3527
| TRAIN SET | Epoch [07/100], Step [2100/3466], Loss: 1.8916
| TRAIN SET | Epoch [07/100], Step [2200/3466], Loss: 2.1352
| TRAIN SET | Epoch [07/100], Step [2300/3466], Loss: 2.1233
| TRAIN SET | Epoch [07/100], Step [2400/3466], Loss: 2.1866
| TRAIN SET | Epoch [07/100], Step [2500/3466], Loss: 2.1227
| TRAIN SET | Epoch [07/100], Step [2600/3466], Loss: 2.0383
| TRAIN SET | Epoch [07/100], Step [2700/3466], Loss: 2.3252
| TRAIN SET | Epoch [07/100], Step [2800/3466], Loss: 2.4854
| TRAIN SET | Epoch [07/100], Step [2900/3466], Loss: 1.9145
| TRAIN SET | Epoch [07/100], Step [3000/3466], Loss: 2.0382
| TRAIN SET | Epoch [07/100], Step [3100/3466], Loss: 2.1526
| TRAIN SET | Epoch [07/100], Step [3200/3466], Loss: 2.3201
| TRAIN SET | Epoch [07/100], Step [3300/3466], Loss: 2.3373
| TRAIN SET | Epoch [07/100], Step [3400/3466], Loss: 2.2958
| TRAIN SET | Epoch [07/100], Loss: 2.1117, Acc(Exp1): 0.6074, Acc(Exp2): 0.5729 

| VALID SET | Epoch [07/100], Step [0000/1674], Loss: 2.0496
| VALID SET | Epoch [07/100], Step [0100/1674], Loss: 1.9926
| VALID SET | Epoch [07/100], Step [0200/1674], Loss: 2.0785
| VALID SET | Epoch [07/100], Step [0300/1674], Loss: 2.1800
| VALID SET | Epoch [07/100], Step [0400/1674], Loss: 2.0027
| VALID SET | Epoch [07/100], Step [0500/1674], Loss: 2.0179
| VALID SET | Epoch [07/100], Step [0600/1674], Loss: 1.9962
| VALID SET | Epoch [07/100], Step [0700/1674], Loss: 2.4678
| VALID SET | Epoch [07/100], Step [0800/1674], Loss: 2.2302
| VALID SET | Epoch [07/100], Step [0900/1674], Loss: 2.1545
| VALID SET | Epoch [07/100], Step [1000/1674], Loss: 2.0783
| VALID SET | Epoch [07/100], Step [1100/1674], Loss: 1.8743
| VALID SET | Epoch [07/100], Step [1200/1674], Loss: 2.1731
| VALID SET | Epoch [07/100], Step [1300/1674], Loss: 1.9699
| VALID SET | Epoch [07/100], Step [1400/1674], Loss: 2.1178
| VALID SET | Epoch [07/100], Step [1500/1674], Loss: 2.0680
